Company Name,Ticker,Market,Multiple Engagements,Governance,Proxy Contest/M&A,Pay,ES,Letter,Comprehensive Engagement,Year,Quarter,Dissident
Wells Fargo & Company,WFC,USA,1,1,0,1,1,,,2016,,
Westamerica Bancorporation,WABC,USA,0,1,0,0,1,,,2016,,
Western Digital Corporation,WDC,USA,0,1,0,1,0,,,2016,,
"Whole Foods Market, Inc.",WFM,USA,0,0,0,0,1,,,2016,,"Trillium Asset Management, LLC"
"Whole Foods Market, Inc.",WFM,USA,0,1,0,0,1,,,2016,,
"Winnebago Industries, Inc.",WGO,USA,0,1,0,0,0,,,2016,,
"Wolverine World Wide, Inc.",WWW,USA,0,1,0,1,0,,,2016,,
WP Glimcher Inc. (Formerly Washington Prime Group),WPG,USA,0,1,0,1,0,,,2016,,
Wyndham Worldwide Corporation,WYN,USA,0,1,0,0,1,,,2016,,
Xcel Energy Inc.,XEL,USA,0,1,0,0,1,,,2016,,
Xcerra Corporation,XRCA,USA,0,1,0,1,0,,,2016,,
Xerox Corporation,XRX,USA,0,1,0,1,0,,,2016,,
Yahoo! Inc.,YHOO,USA,0,1,0,0,0,,,2016,,
Zions Bancorporation,ZION,USA,0,1,0,0,0,,,2016,,
3D Systems Corp.,DDD,USA,0,1,0,1,1,,,2017,,
3M Company,MMM,USA,0,1,0,0,1,,,2017,,
Abbott Laboratories,ABT,USA,0,1,0,0,0,,,2017,,
AbbVie Inc.,ABBV,USA,0,1,0,0,1,,,2017,,
"ACI Worldwide, Inc.",ACIW,USA,0,0,0,1,0,,,2017,,
"Activision Blizzard, Inc.",ATVI,USA,0,1,0,1,0,,,2017,,
Adobe Systems Incorporated,ADBE,USA,0,1,0,0,1,,,2017,,
"Advanced Micro Devices, Inc.",AMD,USA,0,0,0,1,0,,,2017,,
AECOM,ACM,USA,0,0,0,1,0,,,2017,,
"Affiliated Managers Group, Inc.",AMG,USA,0,1,0,1,0,,,2017,,
Aflac Incorporated,AFL,USA,0,0,0,1,0,,,2017,,
AGCO Corporation,AGCO,USA,0,0,0,1,0,,,2017,,
AGNC Investment Corporation,AGNC,USA,0,1,0,1,0,,,2017,,
Air Lease Corporation,AL,USA,0,0,0,1,0,,,2017,,
"Alexander & Baldwin, Inc.",ALEX,USA,0,1,0,1,1,,,2017,,
Alexandria Real Estate Equities Inc.,ARE,USA,0,1,0,0,0,,,2017,,
Allegheny Technologies Incorporated,ATI,USA,0,1,0,1,1,,,2017,,
Allegiant Travel Company,ALGT,USA,0,1,0,1,0,,,2017,,
Alliant Energy Corporation,LNT,USA,0,1,0,1,1,,,2017,,
Alphabet Inc.,GOOGL,USA,0,0,0,1,1,,,2017,,
"Amazon.com, Inc.",AMZN,USA,0,1,1,0,1,,,2017,,
"Ambac Financial Group, Inc.",AMBC,USA,0,1,0,1,1,,,2017,,
"AMC Entertainment Holdings, Inc.",AMC,USA,0,1,0,0,0,,,2017,,
Ameren Corporation,AEE,USA,0,0,0,0,1,,,2017,,
American Axle & Manufacturing Holdings  Inc.,AXL,USA,0,1,0,1,0,,,2017,,
"American Campus Communities, Inc.",ACC,USA,0,1,0,0,1,,,2017,,
"American Electric Power Company, Inc.",AEP,USA,0,1,0,0,1,,,2017,,
American Express Company,AXP,USA,0,0,0,1,1,,,2017,,
"American International Group, Inc.",AIG,USA,0,1,0,0,1,,,2017,,
American States Water Company,AWR,USA,0,0,0,0,1,,,2017,,
"American Water Works Company, Inc.",AWK,USA,0,1,0,0,1,,,2017,,
"Ameriprise Financial, Inc.",AMP,USA,0,1,0,1,0,,,2017,,
"AMN Healthcare, Inc.",AMN,USA,0,1,0,0,0,,,2017,,
Anadarko Petroleum Corporation,APC,USA,0,1,0,1,1,,,2017,,
"Anika Therapeutics, Inc.",ANIK,USA,0,1,0,1,1,,,2017,,
Apple Inc.,AAPL,USA,0,0,0,1,0,,,2017,,
Aqua America Inc.,WTR,USA,0,1,0,0,1,,,2017,,
Aramark Corporation,ARMK,USA,0,1,0,1,0,,,2017,,
Arch Capital Group Ltd.,ACGL,USA,0,1,0,1,1,,,2017,,
Arconic Inc.,ARNC,USA,0,1,1,0,0,,,2017,,
Arconic Inc.,ARNC,USA,0,0,1,0,0,,,2017,,Elliott Management
Ares Commercial Real Estate Corporation,ACRE,USA,0,1,0,0,0,,,2017,,
"Ashford Hospitality Prime, Inc.",AHP,USA,0,1,0,0,0,,,2017,,
"Ashford Hospitality Trust, Inc.",AHT,USA,0,1,0,1,1,,,2017,,
Ashland Global Holdings,ASH,USA,0,1,0,0,0,,,2017,,
"Assurant, Inc.",AIZ,USA,0,0,0,1,1,,,2017,,
"Atwood Oceanics, Inc.",ATW,USA,0,1,0,1,0,,,2017,,
"Automatic Data Processing, Inc.",ADP,USA,0,0,1,0,0,,,2017,,
"Automatic Data Processing, Inc.",ADP,USA,0,0,1,0,0,,,2017,,Pershing Square Capital
"AvalonBay Communities, Inc.",AVB,USA,0,1,0,0,1,,,2017,,
"Avnet, Inc.",AVT,USA,0,1,0,1,1,,,2017,,
Ball Corporation,BLL,USA,0,1,0,0,1,,,2017,,
Bank of America Corporation,BAC,USA,0,1,0,0,1,,,2017,,
"Barnes & Noble, Inc.",BKS,USA,0,1,0,1,0,,,2017,,
"Becton, Dickinson and Company",BDX,USA,0,1,0,0,0,,,2017,,
Bed Bath & Beyond Inc.,BBBY,USA,0,1,0,1,0,,,2017,,
"BlackRock, Inc.",BLK,USA,1,0,0,1,0,,,2017,,
"Bluerock Residential Growth REIT, Inc.",BRG,USA,0,1,0,0,0,,,2017,,
"Boingo Wireless, Inc.",WIFI,USA,0,0,0,1,0,,,2017,,
BorgWarner Inc.,BWA,USA,0,1,0,1,0,,,2017,,
"Buffalo Wild Wings, Inc.",BWLD,USA,0,0,1,0,0,,,2017,,
"Buffalo Wild Wings, Inc.",BWLD,USA,0,0,1,0,0,,,2017,,Marcato
"Calavo Growers, Inc.",CVGW,USA,0,1,0,0,1,,,2017,,
California First National Bancorp,CFNB,USA,0,1,0,0,1,,,2017,,
California Resources Corporation,CRC,USA,0,1,0,1,1,,,2017,,
California Water Service Group,CWT,USA,0,0,0,0,1,,,2017,,
"Calix, Inc.",CALX,USA,0,1,0,1,1,,,2017,,
Campbell Soup Company,CPB,USA,0,0,0,1,1,,,2017,,
"Cardinal Health, Inc.",CAH,USA,0,1,0,0,1,,,2017,,
Care Capital Properties Inc.,CCP,USA,0,0,1,0,0,,,2017,,
Carpenter Technology Corporation,CRS,USA,0,0,0,1,0,,,2017,,
"Casey's General Stores, Inc.",CASY,USA,0,1,0,1,0,,,2017,,
Caterpillar Inc.,CAT,USA,0,1,0,0,0,,,2017,,
Caterpillar Inc.,CAT,USA,0,1,0,0,0,,,2017,,CtW Investments
Celgene Corporation,CELG,USA,0,1,0,0,1,,,2017,,
Charles River Laboratories International Inc.,CRL,USA,0,0,0,0,1,,,2017,,
Chesapeake Energy Corporation,CHK,USA,0,0,0,1,1,,,2017,,
Chevron Corporation,CVX,USA,1,1,0,1,1,,,2017,,
Chevron Corporation,CVX,USA,0,0,0,0,1,,,2017,,CalPERS
Chicago Bridge & Iron Company N.V.,CBI,USA,0,0,0,1,0,,,2017,,
"Chipotle Mexican Grill, Inc.",CMG,USA,0,0,0,0,1,,,2017,,Clean Yield Asset Management
Cigna Corporation,CI,USA,0,1,0,0,0,,,2017,,
Cincinnati Financial Corporation,CINF,USA,0,1,0,1,0,,,2017,,
"Cisco Systems, Inc.",CSCO,USA,0,1,0,0,1,,,2017,,
"Citi Trends, Inc.",CTRN,USA,1,1,1,0,1,,,2017,,
"Citi Trends, Inc.",CTRN,USA,0,1,1,0,0,,,2017,,"Macellum Capital Management, LLC"
Citigroup Inc.,C,USA,0,0,0,0,1,,,2017,,
Cliffs Natural Resources Inc.,CLF,USA,0,0,0,1,0,,,2017,,
Cloud Peak Energy Inc.,CLDPQ,USA,0,1,0,1,0,,,2017,,
Cognizant Technology Solutions Corporation,CTSH,USA,0,1,1,0,0,,,2017,,
Comcast Corporation,CMCSA,USA,0,0,0,1,1,,,2017,,
"Connecticut Water Service, Inc.",CTWS,USA,0,0,0,0,1,,,2017,,
ConocoPhillips,COP,USA,1,0,0,1,1,,,2017,,
Contango Oil & Gas Company,MCF,USA,0,1,0,0,1,,,2017,,
CorEnergy Infrastructure Trust Inc,CORR,USA,0,1,0,0,0,,,2017,,
Corning Incorporated,GLW,USA,0,1,0,0,1,,,2017,,
Costco Wholesale Corporation,COST,USA,0,1,0,0,0,,,2017,,
Cree Inc.,CREE,USA,0,1,0,1,1,,,2017,,
CSRA Inc.,CSRA,USA,0,1,0,0,0,,,2017,,
"CSW Industrials, Inc.",CSWI,USA,0,1,0,1,0,,,2017,,
CSX Corporation,CSX,USA,0,1,1,1,0,,,2017,,
CSX Corporation,CSX,USA,0,1,1,1,0,,,2017,,Mantle Ridge LP
"Culp, Inc.",CULP,USA,0,1,0,0,1,,,2017,,
CVS Health Corporation,CVS,USA,0,1,0,1,1,,,2017,,
Cypress Semiconductor Corporation,CY,USA,0,1,1,0,1,,,2017,,
Cypress Semiconductor Corporation,CY,USA,0,1,1,0,1,,,2017,,T.J. Rodgers
CyrusOne Inc.,CONE,USA,0,0,0,1,0,,,2017,,
CytRx Corporation,CYTR,USA,0,1,0,1,0,,,2017,,
Danaher Corporation,DHR,USA,1,1,0,1,1,,,2017,,
"DARDEN RESTAURANTS, INC.",DRI,USA,0,0,0,0,1,,,2017,,
"DARDEN RESTAURANTS, INC.",DRI,USA,0,0,0,0,1,,,2017,,"Green Century Capital Management, Inc."
Darling Ingredients Inc.,DAR,USA,0,1,0,1,0,,,2017,,
Deckers Outdoor Corporation,DECK,USA,1,1,1,1,0,,,2017,,
Deere & Company,DE,USA,0,1,0,1,0,,,2017,,
DENTSPLY SIRONA Inc.,XRAY,USA,0,1,0,0,1,,,2017,,
Devon Energy Corporation,DVN,USA,0,0,0,1,1,,,2017,,
DeVry Education Group Inc.,ATGE,USA,0,1,0,0,1,,,2017,,
Diamondback Energy Inc.,FANG,USA,0,1,0,1,1,,,2017,,
DMC Global Inc.,BOOM,USA,0,0,0,1,0,,,2017,,
"Dominion Resources, Inc.",D,USA,0,1,0,0,1,,,2017,,
"Domino's Pizza, Inc.",DPZ,USA,0,0,0,0,1,,,2017,,
DTE Energy Company,DTE,USA,1,0,0,0,1,,,2017,,
Duke Energy Corporation,DUK,USA,1,0,0,1,1,,,2017,,
DXC Technology Company,DXC,USA,0,0,0,1,0,,,2017,,
Dynegy Inc.,DYN,USA,0,0,0,1,1,,,2017,,
E. I. du Pont de Nemours and Company,DD,USA,0,0,0,1,1,,,2017,,
Eagle Materials Inc.,EXP,USA,0,1,0,1,1,,,2017,,
Eagle Pharmaceuticals Inc.,EGRX,USA,0,1,0,1,0,,,2017,,
Ecolab Inc.,ECL,USA,0,0,0,0,1,,,2017,,
Edison International,EIX,USA,0,0,0,0,1,,,2017,,
Edwards Lifesciences Corporation,EW,USA,0,1,0,1,1,,,2017,,
Electro Scientific Industries Inc.,ESI,USA,0,1,0,0,1,,,2017,,
Eli Lilly and Company,LLY,USA,0,1,0,0,0,,,2017,,
"EMCOR Group, Inc.",EME,USA,0,1,0,0,1,,,2017,,
Emerson Electric Co.,EMR,USA,1,1,0,0,1,,,2017,,
Energen Corporation,EGN,USA,0,1,0,0,1,,,2017,,
Entegris,ENTG,USA,0,0,0,0,1,,,2017,,
Entergy Corporation,ETR,USA,0,1,0,0,1,,,2017,,
EQT Corporation,EQT,USA,0,0,1,0,0,,,2017,,
Equifax Inc.,EFX,USA,1,1,0,0,1,,,2017,,
"Equity LifeStyle Properties, Inc.",ELS,USA,0,1,0,0,0,,,2017,,
Equity Residential,EQR,USA,1,1,0,0,1,,,2017,,
"Evercore Partners, Inc.",EVR,USA,0,0,0,1,0,,,2017,,
Eversource Energy,ES,USA,0,1,0,0,1,,,2017,,
Exact Sciences Corporation,EXAS,USA,0,1,0,0,0,,,2017,,
"Exelixis, Inc.",EXEL,USA,0,1,0,0,0,,,2017,,
Exelon Corporation,EXC,USA,1,0,0,1,1,,,2017,,
"Expeditors International of Washington, Inc.",EXPD,USA,0,0,0,1,0,,,2017,,
"Expeditors International of Washington, Inc.",EXPD,USA,0,0,0,0,1,,,2017,,Clean Yield Asset Management
Exxon Mobil Corporation,XOM,USA,1,1,0,1,1,,,2017,,
Fabrinet,FN,USA,0,1,0,1,0,,,2017,,
"Facebook, Inc.",FB,USA,0,1,0,0,1,,,2017,,
FCB Financial Holdings Inc.,FCB,USA,0,1,0,1,1,,,2017,,
"Fidelity National Financial, Inc.",FNF,USA,0,1,0,1,0,,,2017,,
"Fiesta Restaurant Group, Inc.",FRGI,USA,0,1,1,0,0,,,2017,,
First Republic Bank,FRC,USA,0,0,0,0,1,,,2017,,
FirstEnergy Corp.,FE,USA,0,0,0,1,1,,,2017,,
"Fiserv, Inc.",FISV,USA,0,0,0,1,0,,,2017,,
Fluor Corporation,FLR,USA,0,0,0,0,1,,,2017,,
FMC Corporation,FMC,USA,0,1,0,1,0,,,2017,,
"Foot Locker, Inc.",FL,USA,0,1,0,0,0,,,2017,,
Ford Motor Company,F,USA,0,1,0,0,1,,,2017,,
"Forest City Realty Trust, Inc.",FCE,USA,0,1,0,0,1,,,2017,,
"Fred's, Inc.",FRED,USA,0,1,0,0,0,,,2017,,
Freeport-McMoRan Inc.,FCX,USA,1,0,0,1,1,,,2017,,
"FTI Consulting, Inc.",FCN,USA,0,0,0,1,0,,,2017,,
"FuelCell Energy, Inc.",FCEL,USA,0,1,0,1,0,,,2017,,
"Galena Biopharma, Inc.",SLS,USA,0,1,0,0,0,,,2017,,
General Electric Company,GE,USA,1,1,0,1,0,,,2017,,
"General Mills, Inc.",GIS,USA,0,1,0,0,1,,,2017,,
General Motors Company,GM,USA,0,1,1,0,0,,,2017,,
General Motors Company,GM,USA,0,1,1,0,0,,,2017,,Greenlight Capital Inc.
"Gilead Sciences, Inc.",GILD,USA,0,1,0,0,1,,,2017,,
"Greenhill & Co., Inc.",GHL,USA,0,1,0,1,0,,,2017,,
"H&R Block, Inc.",HRB,USA,0,1,0,0,0,,,2017,,
"Hasbro, Inc.",HAS,USA,0,1,0,0,1,,,2017,,
"HealthEquity, Inc.",HQY,USA,0,1,0,1,0,,,2017,,
Heritage Insurance Holdings Inc.,HRTG,USA,1,1,1,0,0,,,2017,,
Hess Corporation,HES,USA,1,1,0,0,1,,,2017,,
"Hilltop Holdings, Inc.",HTH,USA,0,1,0,1,0,,,2017,,
HMS Holdings Corp.,HMSY,USA,0,1,0,1,0,,,2017,,
"Hologic, Inc.",HOLX,USA,0,1,0,1,0,,,2017,,
Honeywell International Inc.,HON,USA,1,1,0,1,0,,,2017,,
Hudson Pacific Properties Inc.,HPP,USA,0,1,0,0,1,,,2017,,
Hudson Pacific Properties Inc.,HPP,USA,0,1,0,0,1,,,2017,,CalSTRS
Huntington Bancshares Incorporated,HBAN,USA,0,1,0,0,1,,,2017,,
"Immunomedics, Inc.",IMMU,USA,0,1,1,0,0,,,2017,,
"Immunomedics, Inc.",IMMU,USA,0,1,1,1,0,,,2017,,venBio
"Innoviva, Inc.",INVA,USA,0,0,1,0,0,,,2017,,
"Innoviva, Inc.",INVA,USA,0,0,1,0,0,,,2017,,Sarissa Capital
Intel Corporation,INTC,USA,0,1,0,0,1,,,2017,,
"Intercontinental Exchange, Inc.",ICE,USA,0,1,0,1,1,,,2017,,
"Interface, Inc.",TILE,USA,1,1,0,1,1,,,2017,,
International Business Machines Corporation,IBM,USA,1,1,0,1,1,,,2017,,
International Paper Company,IP,USA,0,1,0,1,0,,,2017,,
"Investment Technology Group, Inc.",ITG,USA,0,0,0,0,1,,,2017,,
"Ionis Pharmaceuticals, Inc.",IONS,USA,0,0,0,1,0,,,2017,,
iStar Inc.,STAR,USA,0,1,0,0,0,,,2017,,
ITT Inc.,ITT,USA,0,1,0,0,0,,,2017,,
Jacobs Engineering Group Inc.,JEC,USA,0,1,0,0,1,,,2017,,
Johnson & Johnson,JNJ,USA,0,0,0,1,0,,,2017,,
Jones Lang LaSalle Incorporated,JLL,USA,0,0,0,1,0,,,2017,,
JPMorgan Chase & Co.,JPM,USA,1,0,0,1,1,,,2017,,
Juniper Networks Inc.,JNPR,USA,0,1,0,0,1,,,2017,,
Kaiser Aluminum,KALU,USA,0,1,0,0,1,,,2017,,
Kansas City Southern,KSU,USA,0,0,0,1,0,,,2017,,
Kellogg Company,K,USA,0,0,0,0,1,,,2017,,
Kforce Inc.,KFRC,USA,0,1,0,1,0,,,2017,,
"Kinder Morgan, Inc.",KMI,USA,1,1,0,0,1,,,2017,,
"KMG Chemicals, Inc.",KMG,USA,0,1,0,0,0,,,2017,,
Knowles Corporation,KN,USA,0,1,0,1,0,,,2017,,
Laboratory Corporation of America Holdings,LH,USA,0,1,0,1,0,,,2017,,
Lam Research Corporation,LRCX,USA,0,1,0,0,1,,,2017,,
Laredo Petroleum Inc.,LPI,USA,0,0,0,1,0,,,2017,,
LaSalle Hotel Properties,LHO,USA,0,1,0,0,0,,,2017,,
"Legg Mason, Inc.",LM,USA,0,1,0,0,1,,,2017,,
"Leggett & Platt, Incorporated",LEG,USA,0,1,0,1,0,,,2017,,
Lennar Corporation,LEN,USA,0,1,0,1,0,,,2017,,
Liberty Property Trust,LPT,USA,0,1,0,1,1,,,2017,,
Lithia Motors,LAD,USA,0,1,0,0,0,,,2017,,
Lockheed Martin Corporation,LMT,USA,1,1,0,0,0,,,2017,,
"LSC Communications, Inc.",LKSD,USA,0,1,0,1,0,,,2017,,
Lumos Networks Corp.,LMOS,USA,0,1,0,0,1,,,2017,,
"M.D.C. Holdings, Inc.",MDC,USA,0,1,0,1,1,,,2017,,
Mack-Cali Realty Corporation,CLI,USA,0,1,0,0,0,,,2017,,
Manhattan Associates Inc.,MANH,USA,0,1,0,1,1,,,2017,,
Marathon Oil Corporation,MRO,USA,0,1,0,1,1,,,2017,,
Marathon Petroleum Corporation,MPC,USA,1,0,0,0,1,,,2017,,
Mastercard Incorporated,MA,USA,0,1,0,1,1,,,2017,,
McKesson Corporation,MCK,USA,1,1,0,1,0,,,2017,,
McKesson Corporation,MCK,USA,0,0,0,0,1,,,2017,,International Brotherhood of Teamsters
"Merck & Co., Inc.",MRK,USA,0,1,0,0,1,,,2017,,
"MetLife, Inc.",MET,USA,0,1,0,0,1,,,2017,,
"MGE Energy, Inc.",MGEE,USA,0,0,0,0,1,,,2017,,
Microsoft Corporation,MSFT,USA,0,1,0,1,1,,,2017,,
"Mondelez International, Inc.",MDLZ,USA,0,0,0,1,1,,,2017,,
Monmouth Real Estate Investment Corporation,MNR,USA,0,1,0,0,0,,,2017,,
MSCI Inc.,MSCI,USA,0,0,0,1,0,,,2017,,
Nabors Industries Ltd.,NBR,USA,0,1,0,1,1,,,2017,,
NCR Corporation,NCR,USA,0,0,0,1,0,,,2017,,
"NetApp, Inc.",NTAP,USA,0,1,0,0,1,,,2017,,
"Netflix, Inc.",NFLX,USA,0,1,0,0,0,,,2017,,
"New York Community Bancorp, Inc.",NYCB,USA,0,1,0,1,0,,,2017,,
Newell Brands Inc.,NWL,USA,0,1,0,0,0,,,2017,,
Newmont Mining Corporation,NEM,USA,0,0,0,1,1,,,2017,,
News Corporation,NWS,USA,0,1,0,0,0,,,2017,,
"Noble Energy, Inc.",NBL,USA,0,1,0,0,1,,,2017,,
Norfolk Southern Corporation,NSC,USA,0,1,0,0,1,,,2017,,
"NRG Energy, Inc.",NRG,USA,0,1,0,0,1,,,2017,,
"NRG Energy, Inc.",NRG,USA,0,1,0,0,1,,,2017,,New York City Pension Funds
"Nuance Communications, Inc.",NUAN,USA,0,1,0,1,0,,,2017,,
"NuVasive, Inc.",NVUA,USA,0,0,0,1,0,,,2017,,
NVIDIA Corporation,NVDA,USA,0,1,0,0,0,,,2017,,
Oasis Petroleum Inc.,OAS,USA,0,1,0,0,1,,,2017,,
Occidental Petroleum Corporation,OXY,USA,1,1,0,0,1,,,2017,,
Old Republic International Corporation,ORI,USA,0,1,0,0,0,,,2017,,
Omeros Corporation,OMER,USA,0,1,0,1,1,,,2017,,
Omnicom Group Inc,OMC,USA,0,1,0,0,1,,,2017,,
Ophthotech Corporation,OPHT,USA,0,0,0,1,1,,,2017,,
Opus Bank,OPB,USA,0,0,0,0,1,,,2017,,
Oracle Corporation,ORCL,USA,0,1,0,1,0,,,2017,,
"Orbital ATK, Inc.",OA,USA,0,1,0,0,0,,,2017,,
"O'Reilly Automotive, Inc.",ORLY,USA,0,1,0,0,0,,,2017,,
Owens Realty Mortgage Inc.,ORM,USA,0,1,0,0,1,,,2017,,
P. H. Glatfelter Company,GLT,USA,0,0,0,1,0,,,2017,,
PACCAR Inc,PCAR,USA,0,1,0,1,0,,,2017,,
"Pacific Premier Bancorp, Inc.",PPBI,USA,0,0,0,1,0,,,2017,,
"Palo Alto Networks, Inc.",PANW,USA,0,0,0,1,1,,,2017,,
"Paycom Software, Inc.",PAYC,USA,0,1,0,0,0,,,2017,,
PBF Energy Inc.,PBF,USA,0,1,0,0,1,,,2017,,
Pebblebrook Hotel Trust,PEB,USA,0,1,0,0,0,,,2017,,
Pentair plc,PNR,USA,0,1,0,1,0,,,2017,,
PHH Corporation,PHH,USA,0,1,0,1,0,,,2017,,
Philip Morris International Inc.,PM,USA,0,1,0,0,1,,,2017,,
"PICO Holdings, Inc.",PICO,USA,0,1,0,0,1,,,2017,,
Pinnacle West Capital Corporation,PNW,USA,0,1,0,1,0,,,2017,,
Pioneer Natural Resources Company,PXD,USA,0,0,0,0,1,,,2017,,
Plexus Corp.,PLXS,USA,0,0,0,1,0,,,2017,,
"PNM Resources, Inc.",PNM,USA,0,1,0,1,1,,,2017,,
"Post Holdings, Inc.",POST,USA,0,1,0,1,1,,,2017,,
PPL Corporation,PPL,USA,1,1,0,0,1,,,2017,,
"Praxair, Inc.",PX,USA,1,1,0,1,0,,,2017,,
"Primerica, Inc.",PRI,USA,0,1,0,0,1,,,2017,,
Primo Water Corporation,PRMW,USA,0,1,0,1,0,,,2017,,
"PrivateBancorp, Inc.",PVTB,USA,0,1,0,0,0,,,2017,,
Progress Software Corporation,PRGS,USA,0,1,0,0,1,,,2017,,
"Prosperity Bancshares, Inc.",PB,USA,0,1,0,0,0,,,2017,,
Prothena Corp PLC,PRTA,USA,0,1,0,0,1,,,2017,,
"Prudential Financial, Inc.",PRU,USA,0,1,0,0,1,,,2017,,
Public Storage,PSA,USA,0,1,0,0,0,,,2017,,
"QEP Resources, Inc.",QEP,USA,0,1,0,0,1,,,2017,,
QUALCOMM Incorporated,QCOM,USA,0,1,0,0,0,,,2017,,
Quality Care Properties Inc.,QCP,USA,0,1,0,0,0,,,2017,,
Quest Diagnostics Incorporated,DGX,USA,0,1,0,1,1,,,2017,,
"Quintiles IMS Holdings, Inc.",IQV,USA,0,1,0,1,0,,,2017,,
Ralph Lauren Corporation,RL,USA,0,0,0,1,0,,,2017,,
"Rambus, Inc.",RMBS,USA,1,0,0,1,0,,,2017,,
Range Resources Corporation,RRC,USA,0,0,0,1,1,,,2017,,
Rayonier Advanced Materials Inc.,RYAM,USA,0,0,0,1,1,,,2017,,
"Regeneron Pharmaceuticals, Inc.",REGN,USA,0,1,0,1,0,,,2017,,
Regions Financial Corporation,RF,USA,0,1,0,0,1,,,2017,,
Reinsurance Group of America Incorporated,RGA,USA,1,1,0,0,0,,,2017,,
"Reis, Inc.",REIS,USA,0,1,0,0,0,,,2017,,
"Rent-A-Center, Inc.",RCII,USA,0,0,1,0,0,,,2017,,
"Rent-A-Center, Inc.",RCII,USA,0,0,1,0,0,,,2017,,Engaged Capital
"Republic Services, Inc.",RSG,USA,0,1,0,1,1,,,2017,,
RLJ Lodging Trust,RLJ,USA,0,1,1,0,0,,,2017,,
"Rockwell Medical, Inc.",RMTI,USA,0,1,1,0,0,,,2017,,
"Rockwell Medical, Inc.",RMTI,USA,0,1,1,0,0,,,2017,,Richmond Brothers
"Ross Stores, Inc.",ROST,USA,0,1,0,0,0,,,2017,,
"Ryder System, Inc.",R,USA,0,1,0,1,0,,,2017,,
Sabra Health Care REIT Inc.,SBRA,USA,0,0,1,0,0,,,2017,,
"Salesforce.com, Inc.",CRM,USA,0,0,0,1,1,,,2017,,
"Sanderson Farms, Inc.",SAFM,USA,0,0,0,0,1,,,2017,,
SBA Communications Corporation,SBAC,USA,0,1,0,0,0,,,2017,,
SeaWorld Entertainment Inc.,SEAS,USA,0,1,0,1,0,,,2017,,
SeaWorld Entertainment Inc.,SEAS,USA,0,1,0,1,0,,,2017,,Hill Path Capital
Sempra Energy,SRE,USA,0,1,0,1,0,,,2017,,
Shutterfly Inc,SFLY,USA,0,0,0,1,0,,,2017,,
Signature Bank,SBNY,USA,0,1,0,1,0,,,2017,,
"Simpson Manufacturing Co., Inc.",SSD,USA,0,1,0,0,0,,,2017,,
SJW Group,SJW,USA,0,0,0,0,1,,,2017,,
SL Green Realty Corp.,SLG,USA,0,0,0,1,1,,,2017,,
"Sonus Networks, Inc.",RBBN,USA,0,0,0,1,0,,,2017,,
Southwestern Energy Company,SWN,USA,0,0,0,1,1,,,2017,,
Spire Inc.,SRE,USA,0,1,0,0,1,,,2017,,
Splunk Inc.,SPLK,USA,0,0,0,1,1,,,2017,,
Sprouts Farmers Market Inc.,SFM,USA,0,0,0,1,0,,,2017,,
Starbucks Corporation,SBUX,USA,0,0,0,0,1,,,2017,,
"Superior Energy Services, Inc.",SPN,USA,0,1,0,1,0,,,2017,,
"Superior Industries International, Inc.",SUP,USA,0,0,0,1,0,,,2017,,
Sysco Corporation,SYY,USA,0,1,0,1,1,,,2017,,
"T. Rowe Price Group, Inc.",TROW,USA,0,1,0,0,1,,,2017,,
"Tapestry, Inc.",TPR,USA,0,0,0,0,1,,,2017,,
Target Corporation,TGT,USA,0,1,0,1,1,,,2017,,
"Taubman Centers, Inc.",TCO,USA,0,1,1,0,0,,,2017,,
"Taubman Centers, Inc.",TCO,USA,0,1,1,0,0,,,2017,,Land & Buildings
Tenet Healthcare Corporation,THC,USA,0,0,0,1,0,,,2017,,
Teradata Corporation,TDC,USA,0,1,0,1,0,,,2017,,
"Tesla, Inc.",TSLA,USA,0,1,0,0,1,,,2017,,
The AES Corporation,AES,USA,0,0,0,1,1,,,2017,,
The Allstate Corporation,ALL,USA,0,1,0,0,1,,,2017,,
The Bank of New York Mellon Corporation,BK,USA,0,1,0,1,1,,,2017,,
The Boeing Company,BA,USA,0,1,0,1,1,,,2017,,
The Boston Beer Company Inc.,SAM,USA,0,1,0,1,0,,,2017,,
"The Children's Place, Inc.",PLCE,USA,0,0,0,1,0,,,2017,,
The Clorox Company,CLX,USA,0,1,0,1,1,,,2017,,
The Coca-Cola Company,KO,USA,1,1,0,1,0,,,2017,,
"The Goldman Sachs Group, Inc.",GS,USA,1,1,0,1,1,,,2017,,
"The Hartford Financial Services Group, Inc.",HIG,USA,0,1,0,0,1,,,2017,,
"The Home Depot, Inc.",HD,USA,0,1,0,0,1,,,2017,,
The Kroger Co.,KR,USA,0,1,0,1,0,,,2017,,
The Mosaic Company,MOS,USA,0,1,0,1,0,,,2017,,
The Procter & Gamble Company,PG,USA,1,1,1,0,0,,,2017,,
The Procter & Gamble Company,PG,USA,0,0,1,0,0,,,2017,,Trian Capital
The Southern Company,SO,USA,1,1,0,1,1,,,2017,,
"The TJX Companies, Inc.",TJX,USA,0,0,0,1,0,,,2017,,
"The Ultimate Software Group, Inc.",ULTI,USA,0,1,0,1,1,,,2017,,
The Walt Disney Company,DIS,USA,0,0,0,1,1,,,2017,,
"TIER REIT, Inc.",TIER,USA,0,1,0,0,1,,,2017,,
Time Inc.,TIME,USA,0,1,0,1,0,,,2017,,
