PERMNO,date,TICKER,COMNAM,CUSIP,PRC,SHROUT,market_cap
72726,6/10/2016,STT,STATE STREET CORP,85747710,72.5,390015,28276087500
72726,7/10/2016,STT,STATE STREET CORP,85747710,72.26,390015,28182483900
72726,10/10/2016,STT,STATE STREET CORP,85747710,71.84,390015,28018677600
72726,11/10/2016,STT,STATE STREET CORP,85747710,70.34,390015,27433655100
72726,12/10/2016,STT,STATE STREET CORP,85747710,70.63,390015,27546759450
72726,13/10/2016,STT,STATE STREET CORP,85747710,68.76,390015,26817431400
72726,14/10/2016,STT,STATE STREET CORP,85747710,69.01,390015,26914935150
72726,17/10/2016,STT,STATE STREET CORP,85747710,68.63,390015,26766729450
72726,18/10/2016,STT,STATE STREET CORP,85747710,69.77,390015,27211346550
72726,19/10/2016,STT,STATE STREET CORP,85747710,70.53,390015,27507757950
72726,20/10/2016,STT,STATE STREET CORP,85747710,71.03,390015,27702765450
72726,21/10/2016,STT,STATE STREET CORP,85747710,70.88,390015,27644263200
72726,24/10/2016,STT,STATE STREET CORP,85747710,71.43,390015,27858771450
72726,25/10/2016,STT,STATE STREET CORP,85747710,70.89,390015,27648163350
72726,26/10/2016,STT,STATE STREET CORP,85747710,70.19,390015,27375152850
72726,27/10/2016,STT,STATE STREET CORP,85747710,70.81,390015,27616962150
72726,28/10/2016,STT,STATE STREET CORP,85747710,70.48,390015,27488257200
72726,31/10/2016,STT,STATE STREET CORP,85747710,70.21,390015,27382953150
72726,1/11/2016,STT,STATE STREET CORP,85747710,70.67,390015,27562360050
72726,2/11/2016,STT,STATE STREET CORP,85747710,69.98,390015,27293249700
72726,3/11/2016,STT,STATE STREET CORP,85747710,70.35,390015,27437555250
72726,4/11/2016,STT,STATE STREET CORP,85747710,70.39,390015,27453155850
72726,7/11/2016,STT,STATE STREET CORP,85747710,72.34,390015,28213685100
72726,8/11/2016,STT,STATE STREET CORP,85747710,72.26,390015,28182483900
72726,9/11/2016,STT,STATE STREET CORP,85747710,75.54,390015,29461733100
72726,10/11/2016,STT,STATE STREET CORP,85747710,76.74,390015,29929751100
72726,11/11/2016,STT,STATE STREET CORP,85747710,76.45,390015,29816646750
72726,14/11/2016,STT,STATE STREET CORP,85747710,78.51,390015,30620077650
72726,15/11/2016,STT,STATE STREET CORP,85747710,79.25,390015,30908688750
72726,16/11/2016,STT,STATE STREET CORP,85747710,77.88,390015,30374368200
72726,17/11/2016,STT,STATE STREET CORP,85747710,78.52,390015,30623977800
72726,18/11/2016,STT,STATE STREET CORP,85747710,78.5,390015,30616177500
72726,21/11/2016,STT,STATE STREET CORP,85747710,78.59,390015,30651278850
72726,22/11/2016,STT,STATE STREET CORP,85747710,78.01,390015,30425070150
72726,23/11/2016,STT,STATE STREET CORP,85747710,78.28,390015,30530374200
72726,25/11/2016,STT,STATE STREET CORP,85747710,78.44,390015,30592776600
72726,28/11/2016,STT,STATE STREET CORP,85747710,76.86,390015,29976552900
72726,29/11/2016,STT,STATE STREET CORP,85747710,77.01,390015,30035055150
72726,30/11/2016,STT,STATE STREET CORP,85747710,78.8,385735,30395918000
72726,1/12/2016,STT,STATE STREET CORP,85747710,80.39,385735,31009236650
72726,2/12/2016,STT,STATE STREET CORP,85747710,78.44,385735,30257053400
72726,5/12/2016,STT,STATE STREET CORP,85747710,79.16,385735,30534782600
72726,6/12/2016,STT,STATE STREET CORP,85747710,79.61,385735,30708363350
72726,7/12/2016,STT,STATE STREET CORP,85747710,79.92,385735,30827941200
72726,8/12/2016,STT,STATE STREET CORP,85747710,81.44,385735,31414258400
72726,9/12/2016,STT,STATE STREET CORP,85747710,80.53,385735,31063239550
72726,12/12/2016,STT,STATE STREET CORP,85747710,80.23,385735,30947519050
72726,13/12/2016,STT,STATE STREET CORP,85747710,80.06,385735,30881944100
72726,14/12/2016,STT,STATE STREET CORP,85747710,79.38,385735,30619644300
72726,15/12/2016,STT,STATE STREET CORP,85747710,80.09,385735,30893516150
72726,16/12/2016,STT,STATE STREET CORP,85747710,78.62,385735,30326485700
72726,19/12/2016,STT,STATE STREET CORP,85747710,78.32,385735,30210765200
72726,20/12/2016,STT,STATE STREET CORP,85747710,79.01,385735,30476922350
72726,21/12/2016,STT,STATE STREET CORP,85747710,78.86,385735,30419062100
72726,22/12/2016,STT,STATE STREET CORP,85747710,79,385735,30473065000
72726,23/12/2016,STT,STATE STREET CORP,85747710,78.69,385735,30353487150
72726,27/12/2016,STT,STATE STREET CORP,85747710,79,385735,30473065000
72726,28/12/2016,STT,STATE STREET CORP,85747710,78.4,385735,30241624000
72726,29/12/2016,STT,STATE STREET CORP,85747710,77.66,385735,29956180100
72726,30/12/2016,STT,STATE STREET CORP,85747710,77.72,385735,29979324200
72726,3/01/2017,STT,STATE STREET CORP,85747710,79.25,385735,30569498750
72726,4/01/2017,STT,STATE STREET CORP,85747710,82.27,385735,31734418450
72726,5/01/2017,STT,STATE STREET CORP,85747710,81.68,385735,31506834800
72726,6/01/2017,STT,STATE STREET CORP,85747710,82.44,385735,31799993400
72726,9/01/2017,STT,STATE STREET CORP,85747710,81.37,385735,31387256950
72726,10/01/2017,STT,STATE STREET CORP,85747710,81.3,385735,31360255500
72726,11/01/2017,STT,STATE STREET CORP,85747710,82.85,385735,31958144750
72726,12/01/2017,STT,STATE STREET CORP,85747710,82.09,385735,31664986150
72726,13/01/2017,STT,STATE STREET CORP,85747710,82.93,385735,31989003550
72726,17/01/2017,STT,STATE STREET CORP,85747710,80.2,385735,30935947000
72726,18/01/2017,STT,STATE STREET CORP,85747710,80.15,385735,30916660250
72726,19/01/2017,STT,STATE STREET CORP,85747710,78.75,385735,30376631250
72726,20/01/2017,STT,STATE STREET CORP,85747710,79.01,385735,30476922350
72726,23/01/2017,STT,STATE STREET CORP,85747710,78.56,385735,30303341600
72726,24/01/2017,STT,STATE STREET CORP,85747710,80.52,385735,31059382200
72726,25/01/2017,STT,STATE STREET CORP,85747710,77.8,385735,30010183000
72726,26/01/2017,STT,STATE STREET CORP,85747710,76.58,385735,29539586300
72726,27/01/2017,STT,STATE STREET CORP,85747710,76,385735,29315860000
72726,30/01/2017,STT,STATE STREET CORP,85747710,76.2,385735,29393007000
72726,31/01/2017,STT,STATE STREET CORP,85747710,76.2,385735,29393007000
72726,1/02/2017,STT,STATE STREET CORP,85747710,76.34,385735,29447009900
72726,2/02/2017,STT,STATE STREET CORP,85747710,75.97,385735,29304287950
72726,3/02/2017,STT,STATE STREET CORP,85747710,77.54,385735,29909891900
72726,6/02/2017,STT,STATE STREET CORP,85747710,77.32,385735,29825030200
72726,7/02/2017,STT,STATE STREET CORP,85747710,77.5,385735,29894462500
72726,8/02/2017,STT,STATE STREET CORP,85747710,77.35,385735,29836602250
72726,9/02/2017,STT,STATE STREET CORP,85747710,77.94,385735,30064185900
72726,10/02/2017,STT,STATE STREET CORP,85747710,78.11,385735,30129760850
72726,13/02/2017,STT,STATE STREET CORP,85747710,79.29,385735,30584928150
72726,14/02/2017,STT,STATE STREET CORP,85747710,81.45,385735,31418115750
72726,15/02/2017,STT,STATE STREET CORP,85747710,81.91,385735,31595553850
72726,16/02/2017,STT,STATE STREET CORP,85747710,80.76,385735,31151958600
72726,17/02/2017,STT,STATE STREET CORP,85747710,80.67,385735,31117242450
72726,21/02/2017,STT,STATE STREET CORP,85747710,80.53,385735,31063239550
72726,22/02/2017,STT,STATE STREET CORP,85747710,80.21,385735,30939804350
72726,23/02/2017,STT,STATE STREET CORP,85747710,79.82,385735,30789367700
72726,24/02/2017,STT,STATE STREET CORP,85747710,78.95,385735,30453778250
72726,27/02/2017,STT,STATE STREET CORP,85747710,79.21,385735,30554069350
72726,28/02/2017,STT,STATE STREET CORP,85747710,79.71,381940,30444437400
72726,1/03/2017,STT,STATE STREET CORP,85747710,81.65,381940,31185401000
72726,2/03/2017,STT,STATE STREET CORP,85747710,80.37,381940,30696517800
72726,3/03/2017,STT,STATE STREET CORP,85747710,80.22,381940,30639226800
72726,6/03/2017,STT,STATE STREET CORP,85747710,79.62,381940,30410062800
72726,7/03/2017,STT,STATE STREET CORP,85747710,79.6,381940,30402424000
72726,8/03/2017,STT,STATE STREET CORP,85747710,79.92,381940,30524644800
72726,9/03/2017,STT,STATE STREET CORP,85747710,79.91,381940,30520825400
72726,10/03/2017,STT,STATE STREET CORP,85747710,79.91,381940,30520825400
72726,13/03/2017,STT,STATE STREET CORP,85747710,79.54,381940,30379507600
72726,14/03/2017,STT,STATE STREET CORP,85747710,79.14,381940,30226731600
72726,15/03/2017,STT,STATE STREET CORP,85747710,79.66,381940,30425340400
72726,16/03/2017,STT,STATE STREET CORP,85747710,80.61,381940,30788183400
72726,17/03/2017,STT,STATE STREET CORP,85747710,78.61,381940,30024303400
72726,20/03/2017,STT,STATE STREET CORP,85747710,77.76,381940,29699654400
72726,21/03/2017,STT,STATE STREET CORP,85747710,76.31,381940,29145841400
72726,22/03/2017,STT,STATE STREET CORP,85747710,76.79,381940,29329172600
72726,23/03/2017,STT,STATE STREET CORP,85747710,77.27,381940,29512503800
72726,24/03/2017,STT,STATE STREET CORP,85747710,77.21,381940,29489587400
72726,27/03/2017,STT,STATE STREET CORP,85747710,78.11,381940,29833333400
72726,28/03/2017,STT,STATE STREET CORP,85747710,79.4,381940,30326036000
72726,29/03/2017,STT,STATE STREET CORP,85747710,79.31,381940,30291661400
72726,30/03/2017,STT,STATE STREET CORP,85747710,80.04,381940,30570477600
72726,31/03/2017,STT,STATE STREET CORP,85747710,79.61,381940,30406243400
72726,3/04/2017,STT,STATE STREET CORP,85747710,78.82,381940,30104510800
72726,4/04/2017,STT,STATE STREET CORP,85747710,78.69,381940,30054858600
72726,5/04/2017,STT,STATE STREET CORP,85747710,78.61,381940,30024303400
72726,6/04/2017,STT,STATE STREET CORP,85747710,78.88,381940,30127427200
72726,7/04/2017,STT,STATE STREET CORP,85747710,78.78,381940,30089233200
72726,10/04/2017,STT,STATE STREET CORP,85747710,78.42,381940,29951734800
72726,11/04/2017,STT,STATE STREET CORP,85747710,78.32,381940,29913540800
72726,12/04/2017,STT,STATE STREET CORP,85747710,77.73,381940,29688196200
72726,13/04/2017,STT,STATE STREET CORP,85747710,77.3,381940,29523962000
72726,17/04/2017,STT,STATE STREET CORP,85747710,78.48,381940,29974651200
72726,18/04/2017,STT,STATE STREET CORP,85747710,77.71,381940,29680557400
72726,19/04/2017,STT,STATE STREET CORP,85747710,77.87,381940,29741667800
72726,20/04/2017,STT,STATE STREET CORP,85747710,78.32,381940,29913540800
72726,21/04/2017,STT,STATE STREET CORP,85747710,77.7,381940,29676738000
72726,24/04/2017,STT,STATE STREET CORP,85747710,79.79,381940,30474992600
72726,25/04/2017,STT,STATE STREET CORP,85747710,80.62,381940,30792002800
72726,26/04/2017,STT,STATE STREET CORP,85747710,83.55,381940,31911087000
72726,27/04/2017,STT,STATE STREET CORP,85747710,84.73,381940,32361776200
72726,28/04/2017,STT,STATE STREET CORP,85747710,83.9,381658,32021106200
72726,1/05/2017,STT,STATE STREET CORP,85747710,83.94,381658,32036372520
72726,2/05/2017,STT,STATE STREET CORP,85747710,83.35,381658,31811194300
72726,3/05/2017,STT,STATE STREET CORP,85747710,83.78,381658,31975307240
72726,4/05/2017,STT,STATE STREET CORP,85747710,83.72,381658,31952407760
72726,5/05/2017,STT,STATE STREET CORP,85747710,83.6,381658,31906608800
72726,8/05/2017,STT,STATE STREET CORP,85747710,83.39,381658,31826460620
72726,9/05/2017,STT,STATE STREET CORP,85747710,83.45,381658,31849360100
72726,10/05/2017,STT,STATE STREET CORP,85747710,83.56,381658,31891342480
72726,11/05/2017,STT,STATE STREET CORP,85747710,82.83,381658,31612732140
72726,12/05/2017,STT,STATE STREET CORP,85747710,82.57,381658,31513501060
72726,15/05/2017,STT,STATE STREET CORP,85747710,82.79,381658,31597465820
72726,16/05/2017,STT,STATE STREET CORP,85747710,82.9,381658,31639448200
72726,17/05/2017,STT,STATE STREET CORP,85747710,79.82,381658,30463941560
72726,18/05/2017,STT,STATE STREET CORP,85747710,79.89,381658,30490657620
72726,19/05/2017,STT,STATE STREET CORP,85747710,80.81,381658,30841782980
72726,22/05/2017,STT,STATE STREET CORP,85747710,80.81,381658,30841782980
72726,23/05/2017,STT,STATE STREET CORP,85747710,81.51,381658,31108943580
72726,24/05/2017,STT,STATE STREET CORP,85747710,81.81,381658,31223440980
72726,25/05/2017,STT,STATE STREET CORP,85747710,82.14,381658,31349388120
72726,26/05/2017,STT,STATE STREET CORP,85747710,81.99,381658,31292139420
72726,30/05/2017,STT,STATE STREET CORP,85747710,81.68,381658,31173825440
72726,31/05/2017,STT,STATE STREET CORP,85747710,81.46,376236,30648184560
72726,1/06/2017,STT,STATE STREET CORP,85747710,82.82,376236,31159865520
72726,2/06/2017,STT,STATE STREET CORP,85747710,82.68,376236,31107192480
72726,5/06/2017,STT,STATE STREET CORP,85747710,83.07,376236,31253924520
72726,6/06/2017,STT,STATE STREET CORP,85747710,83.3,376236,31340458800
72726,7/06/2017,STT,STATE STREET CORP,85747710,84.39,376236,31750556040
72726,8/06/2017,STT,STATE STREET CORP,85747710,86,376236,32356296000
72726,9/06/2017,STT,STATE STREET CORP,85747710,87.35,376236,32864214600
72726,12/06/2017,STT,STATE STREET CORP,85747710,87.11,376236,32773917960
72726,13/06/2017,STT,STATE STREET CORP,85747710,88.59,376236,33330747240
72726,14/06/2017,STT,STATE STREET CORP,85747710,88.79,376236,33405994440
72726,15/06/2017,STT,STATE STREET CORP,85747710,88.8,376236,33409756800
72726,16/06/2017,STT,STATE STREET CORP,85747710,88.25,376236,33202827000
72726,19/06/2017,STT,STATE STREET CORP,85747710,89.52,376236,33680646720
72726,20/06/2017,STT,STATE STREET CORP,85747710,89.15,376236,33541439400
72726,21/06/2017,STT,STATE STREET CORP,85747710,89.38,376236,33627973680
72726,22/06/2017,STT,STATE STREET CORP,85747710,88.68,376236,33364608480
72726,23/06/2017,STT,STATE STREET CORP,85747710,87.24,376236,32822828640
72726,26/06/2017,STT,STATE STREET CORP,85747710,87.82,376236,33041045520
72726,27/06/2017,STT,STATE STREET CORP,85747710,87.9,376236,33071144400
72726,28/06/2017,STT,STATE STREET CORP,85747710,89.66,376236,33733319760
72726,29/06/2017,STT,STATE STREET CORP,85747710,89.64,376236,33725795040
72726,30/06/2017,STT,STATE STREET CORP,85747710,89.73,376236,33759656280
72726,3/07/2017,STT,STATE STREET CORP,85747710,91.08,376236,34267574880
72726,5/07/2017,STT,STATE STREET CORP,85747710,91.53,376236,34436881080
72726,6/07/2017,STT,STATE STREET CORP,85747710,90.61,376236,34090743960
72726,7/07/2017,STT,STATE STREET CORP,85747710,90.87,376236,34188565320
72726,10/07/2017,STT,STATE STREET CORP,85747710,91.52,376236,34433118720
72726,11/07/2017,STT,STATE STREET CORP,85747710,90.2,376236,33936487200
72726,12/07/2017,STT,STATE STREET CORP,85747710,90.99,376236,34233713640
72726,13/07/2017,STT,STATE STREET CORP,85747710,91.79,376236,34534702440
72726,14/07/2017,STT,STATE STREET CORP,85747710,92.07,376236,34640048520
72726,17/07/2017,STT,STATE STREET CORP,85747710,92.56,376236,34824404160
72726,18/07/2017,STT,STATE STREET CORP,85747710,92.08,376236,34643810880
72726,19/07/2017,STT,STATE STREET CORP,85747710,90.61,376236,34090743960
72726,20/07/2017,STT,STATE STREET CORP,85747710,90.87,376236,34188565320
72726,21/07/2017,STT,STATE STREET CORP,85747710,90.99,376236,34233713640
72726,24/07/2017,STT,STATE STREET CORP,85747710,91.53,376236,34436881080
72726,25/07/2017,STT,STATE STREET CORP,85747710,92.54,376236,34816879440
72726,26/07/2017,STT,STATE STREET CORP,85747710,94.28,376236,35471530080
72726,27/07/2017,STT,STATE STREET CORP,85747710,93.55,376236,35196877800
72726,28/07/2017,STT,STATE STREET CORP,85747710,93.17,376236,35053908120
72726,31/07/2017,STT,STATE STREET CORP,85747710,93.23,373955,34863824650
72726,1/08/2017,STT,STATE STREET CORP,85747710,93.6,373955,35002188000
72726,2/08/2017,STT,STATE STREET CORP,85747710,94.22,373955,35234040100
72726,3/08/2017,STT,STATE STREET CORP,85747710,93.77,373955,35065760350
72726,4/08/2017,STT,STATE STREET CORP,85747710,95.1,373955,35563120500
72726,7/08/2017,STT,STATE STREET CORP,85747710,94.45,373955,35320049750
72726,8/08/2017,STT,STATE STREET CORP,85747710,94.35,373955,35282654250
72726,9/08/2017,STT,STATE STREET CORP,85747710,94.28,373955,35256477400
72726,10/08/2017,STT,STATE STREET CORP,85747710,92.5,373955,34590837500
72726,11/08/2017,STT,STATE STREET CORP,85747710,92.08,373955,34433776400
72726,14/08/2017,STT,STATE STREET CORP,85747710,93.52,373955,34972271600
72726,15/08/2017,STT,STATE STREET CORP,85747710,93.82,373955,35084458100
72726,16/08/2017,STT,STATE STREET CORP,85747710,93.04,373955,34792773200
72726,17/08/2017,STT,STATE STREET CORP,85747710,91.79,373955,34325329450
72726,18/08/2017,STT,STATE STREET CORP,85747710,92.42,373955,34560921100
72726,21/08/2017,STT,STATE STREET CORP,85747710,92.33,373955,34527265150
72726,22/08/2017,STT,STATE STREET CORP,85747710,93.64,373955,35017146200
72726,23/08/2017,STT,STATE STREET CORP,85747710,93.45,373955,34946094750
72726,24/08/2017,STT,STATE STREET CORP,85747710,93.78,373955,35069499900
72726,25/08/2017,STT,STATE STREET CORP,85747710,93.47,373955,34953573850
72726,28/08/2017,STT,STATE STREET CORP,85747710,92.9,373955,34740419500
72726,29/08/2017,STT,STATE STREET CORP,85747710,92,373955,34403860000
72726,30/08/2017,STT,STATE STREET CORP,85747710,92.4,373955,34553442000
72726,31/08/2017,STT,STATE STREET CORP,85747710,92.49,373955,34587097950
72726,1/09/2017,STT,STATE STREET CORP,85747710,93.18,373955,34845126900
72726,5/09/2017,STT,STATE STREET CORP,85747710,91.79,373955,34325329450
72726,6/09/2017,STT,STATE STREET CORP,85747710,91.63,373955,34265496650
72726,7/09/2017,STT,STATE STREET CORP,85747710,90.97,373955,34018686350
72726,8/09/2017,STT,STATE STREET CORP,85747710,92.5,373955,34590837500
72726,11/09/2017,STT,STATE STREET CORP,85747710,94.33,373955,35275175150
72726,12/09/2017,STT,STATE STREET CORP,85747710,94.96,373955,35510766800
72726,13/09/2017,STT,STATE STREET CORP,85747710,94.27,373955,35252737850
72726,14/09/2017,STT,STATE STREET CORP,85747710,94.1,373955,35189165500
72726,15/09/2017,STT,STATE STREET CORP,85747710,94.04,373955,35166728200
72726,18/09/2017,STT,STATE STREET CORP,85747710,94.76,373955,35435975800
72726,19/09/2017,STT,STATE STREET CORP,85747710,95.68,373955,35780014400
72726,20/09/2017,STT,STATE STREET CORP,85747710,95.82,373955,35832368100
72726,21/09/2017,STT,STATE STREET CORP,85747710,95.95,373955,35880982250
72726,22/09/2017,STT,STATE STREET CORP,85747710,95.56,373955,35735139800
72726,25/09/2017,STT,STATE STREET CORP,85747710,94.46,373955,35323789300
72726,26/09/2017,STT,STATE STREET CORP,85747710,93.91,373955,35118114050
72726,27/09/2017,STT,STATE STREET CORP,85747710,95.54,373955,35727660700
72726,28/09/2017,STT,STATE STREET CORP,85747710,95.81,373955,35828628550
72726,29/09/2017,STT,STATE STREET CORP,85747710,95.54,373955,35727660700
72726,2/10/2017,STT,STATE STREET CORP,85747710,96.34,373955,36026824700
72726,3/10/2017,STT,STATE STREET CORP,85747710,96.99,373955,36269895450
72726,4/10/2017,STT,STATE STREET CORP,85747710,97.11,373955,36314770050
72726,5/10/2017,STT,STATE STREET CORP,85747710,98.95,373955,37002847250
72726,6/10/2017,STT,STATE STREET CORP,85747710,98.8,373955,36946754000
72726,9/10/2017,STT,STATE STREET CORP,85747710,98.09,373955,36681245950
72726,10/10/2017,STT,STATE STREET CORP,85747710,99.17,373955,37085117350
72726,11/10/2017,STT,STATE STREET CORP,85747710,99.29,373955,37129991950
72726,12/10/2017,STT,STATE STREET CORP,85747710,98.63,373955,36883181650
72726,13/10/2017,STT,STATE STREET CORP,85747710,99.26,373955,37118773300
72726,16/10/2017,STT,STATE STREET CORP,85747710,98.54,373955,36849525700
72726,17/10/2017,STT,STATE STREET CORP,85747710,97.15,373955,36329728250
72726,18/10/2017,STT,STATE STREET CORP,85747710,98.35,373955,36778474250
72726,19/10/2017,STT,STATE STREET CORP,85747710,97.48,373955,36453133400
72726,20/10/2017,STT,STATE STREET CORP,85747710,99.12,373955,37066419600
72726,23/10/2017,STT,STATE STREET CORP,85747710,96.17,373955,35963252350
72726,24/10/2017,STT,STATE STREET CORP,85747710,96.43,373955,36060480650
72726,25/10/2017,STT,STATE STREET CORP,85747710,94.05,373955,35170467750
72726,26/10/2017,STT,STATE STREET CORP,85747710,94.74,373955,35428496700
72726,27/10/2017,STT,STATE STREET CORP,85747710,93.51,373955,34968532050
72726,30/10/2017,STT,STATE STREET CORP,85747710,93.29,373955,34886261950
72726,31/10/2017,STT,STATE STREET CORP,85747710,92,373955,34403860000
72726,1/11/2017,STT,STATE STREET CORP,85747710,92.25,373955,34497348750
72726,2/11/2017,STT,STATE STREET CORP,85747710,92.51,373955,34594577050
72726,3/11/2017,STT,STATE STREET CORP,85747710,92.53,373955,34602056150
72726,6/11/2017,STT,STATE STREET CORP,85747710,92.29,373955,34512306950
72726,7/11/2017,STT,STATE STREET CORP,85747710,90.28,373955,33760657400
72726,8/11/2017,STT,STATE STREET CORP,85747710,91.13,373955,34078519150
72726,9/11/2017,STT,STATE STREET CORP,85747710,90.77,373955,33943895350
72726,10/11/2017,STT,STATE STREET CORP,85747710,90.65,373955,33899020750
72726,13/11/2017,STT,STATE STREET CORP,85747710,90.79,373955,33951374450
72726,14/11/2017,STT,STATE STREET CORP,85747710,91.31,373955,34145831050
72726,15/11/2017,STT,STATE STREET CORP,85747710,91.86,373955,34351506300
72726,16/11/2017,STT,STATE STREET CORP,85747710,92.4,373955,34553442000
72726,17/11/2017,STT,STATE STREET CORP,85747710,92.31,373955,34519786050
72726,20/11/2017,STT,STATE STREET CORP,85747710,93.06,373955,34800252300
72726,21/11/2017,STT,STATE STREET CORP,85747710,93.06,373955,34800252300
72726,22/11/2017,STT,STATE STREET CORP,85747710,92.67,373955,34654409850
72726,24/11/2017,STT,STATE STREET CORP,85747710,92.46,373955,34575879300
72726,27/11/2017,STT,STATE STREET CORP,85747710,91.36,373955,34164528800
72726,28/11/2017,STT,STATE STREET CORP,85747710,93.14,373955,34830168700
72726,29/11/2017,STT,STATE STREET CORP,85747710,94.68,373955,35406059400
72726,30/11/2017,STT,STATE STREET CORP,85747710,95.35,370837,35359307950
72726,1/12/2017,STT,STATE STREET CORP,85747710,95.48,370837,35407516760
72726,4/12/2017,STT,STATE STREET CORP,85747710,97.1,370837,36008272700
72726,5/12/2017,STT,STATE STREET CORP,85747710,96.83,370837,35908146710
72726,6/12/2017,STT,STATE STREET CORP,85747710,96.52,370837,35793187240
72726,7/12/2017,STT,STATE STREET CORP,85747710,96.92,370837,35941522040
72726,8/12/2017,STT,STATE STREET CORP,85747710,97.67,370837,36219649790
72726,11/12/2017,STT,STATE STREET CORP,85747710,97.41,370837,36123232170
72726,12/12/2017,STT,STATE STREET CORP,85747710,98.18,370837,36408776660
72726,13/12/2017,STT,STATE STREET CORP,85747710,99.18,370837,36779613660
72726,14/12/2017,STT,STATE STREET CORP,85747710,97.97,370837,36330900890
72726,15/12/2017,STT,STATE STREET CORP,85747710,98.53,370837,36538569610
72726,18/12/2017,STT,STATE STREET CORP,85747710,98.21,370837,36419901770
72726,19/12/2017,STT,STATE STREET CORP,85747710,97.87,370837,36293817190
72726,20/12/2017,STT,STATE STREET CORP,85747710,97.08,370837,36000855960
72726,21/12/2017,STT,STATE STREET CORP,85747710,98.31,370837,36456985470
72726,22/12/2017,STT,STATE STREET CORP,85747710,97.93,370837,36316067410
72726,26/12/2017,STT,STATE STREET CORP,85747710,97.44,370837,36134357280
72726,27/12/2017,STT,STATE STREET CORP,85747710,97.71,370837,36234483270
72726,28/12/2017,STT,STATE STREET CORP,85747710,98.23,370837,36427318510
72726,29/12/2017,STT,STATE STREET CORP,85747710,97.61,370837,36197399570
72726,2/01/2018,STT,STATE STREET CORP,85747710,96.72,370837,35867354640
72726,3/01/2018,STT,STATE STREET CORP,85747710,97.43,370837,36130648910
72726,4/01/2018,STT,STATE STREET CORP,85747710,98.48,370837,36520027760
72726,5/01/2018,STT,STATE STREET CORP,85747710,98.57,370837,36553403090
72726,8/01/2018,STT,STATE STREET CORP,85747710,99.65,370837,36953907050
72726,9/01/2018,STT,STATE STREET CORP,85747710,101.4,370837,37602871800
72726,10/01/2018,STT,STATE STREET CORP,85747710,104.25,370837,38659757250
72726,11/01/2018,STT,STATE STREET CORP,85747710,105.78,370837,39227137860
72726,12/01/2018,STT,STATE STREET CORP,85747710,107.24,370837,39768559880
72726,16/01/2018,STT,STATE STREET CORP,85747710,105.97,370837,39297596890
72726,17/01/2018,STT,STATE STREET CORP,85747710,106.4,370837,39457056800
72726,18/01/2018,STT,STATE STREET CORP,85747710,105.05,370837,38956426850
72726,19/01/2018,STT,STATE STREET CORP,85747710,107.61,370837,39905769570
72726,22/01/2018,STT,STATE STREET CORP,85747710,108.99,370837,40417524630
72726,23/01/2018,STT,STATE STREET CORP,85747710,112.18,370837,41600494660
72726,24/01/2018,STT,STATE STREET CORP,85747710,112.71,370837,41797038270
72726,25/01/2018,STT,STATE STREET CORP,85747710,110.33,370837,40914446210
72726,26/01/2018,STT,STATE STREET CORP,85747710,110.91,370837,41129531670
72726,29/01/2018,STT,STATE STREET CORP,85747710,111.69,370837,41418784530
72726,30/01/2018,STT,STATE STREET CORP,85747710,110.14,370837,40843987180
72726,31/01/2018,STT,STATE STREET CORP,85747710,110.17,375477,41366301090
72726,1/02/2018,STT,STATE STREET CORP,85747710,110.33,375477,41426377410
72726,2/02/2018,STT,STATE STREET CORP,85747710,107.47,375477,40352513190
72726,5/02/2018,STT,STATE STREET CORP,85747710,102.47,375477,38475128190
72726,6/02/2018,STT,STATE STREET CORP,85747710,104.5,375477,39237346500
72726,7/02/2018,STT,STATE STREET CORP,85747710,103.52,375477,38869379040
72726,8/02/2018,STT,STATE STREET CORP,85747710,98.54,375477,36999503580
72726,9/02/2018,STT,STATE STREET CORP,85747710,100.01,375477,37551454770
72726,12/02/2018,STT,STATE STREET CORP,85747710,101.78,375477,38216049060
72726,13/02/2018,STT,STATE STREET CORP,85747710,101.27,375477,38024555790
72726,14/02/2018,STT,STATE STREET CORP,85747710,103.94,375477,39027079380
72726,15/02/2018,STT,STATE STREET CORP,85747710,103.96,375477,39034588920
72726,16/02/2018,STT,STATE STREET CORP,85747710,104.55,375477,39256120350
72726,20/02/2018,STT,STATE STREET CORP,85747710,103.79,375477,38970757830
72726,21/02/2018,STT,STATE STREET CORP,85747710,103.96,375477,39034588920
72726,22/02/2018,STT,STATE STREET CORP,85747710,102.72,375477,38568997440
72726,23/02/2018,STT,STATE STREET CORP,85747710,104.5,375477,39237346500
72726,26/02/2018,STT,STATE STREET CORP,85747710,106.82,375477,40108453140
72726,27/02/2018,STT,STATE STREET CORP,85747710,107.17,375477,40239870090
72726,28/02/2018,STT,STATE STREET CORP,85747710,106.15,367653,39026365950
72726,1/03/2018,STT,STATE STREET CORP,85747710,104.58,367653,38449150740
72726,2/03/2018,STT,STATE STREET CORP,85747710,104.28,367653,38338854840
72726,5/03/2018,STT,STATE STREET CORP,85747710,105.85,367653,38916070050
72726,6/03/2018,STT,STATE STREET CORP,85747710,105.46,367653,38772685380
72726,7/03/2018,STT,STATE STREET CORP,85747710,105.35,367653,38732243550
72726,8/03/2018,STT,STATE STREET CORP,85747710,106.18,367653,39037395540
72726,9/03/2018,STT,STATE STREET CORP,85747710,109.83,367653,40379328990
