gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,ebit,ebitda,epspi,epspx,lt,ni,niadj,nits,opiti,pstk,pstkl,pstkrv,spce,spceeps,txditc,upstk,exchg,costat,ein,fyrc,idbflag,incorp,loc,sic,spcindcd,spcseccd
160225,31/12/2016,2016,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,12,13228,18675,5878,6251,3.7,3.7,12991,4059,4059,,,0,0,0,,,81,,11,A,13-4172551,12,B,DE,USA,6099,,
160225,31/12/2017,2017,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,12,13797,21329,,,,,15761,,,,,0,,,,,,,11,A,13-4172551,12,B,DE,USA,6099,,
160225,31/12/2017,2017,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,12,13797,21329,6804,7240,3.67,3.67,15761,3915,3915,,,0,0,0,,,106,,11,A,13-4172551,12,B,DE,USA,6099,,
160225,31/12/2018,2018,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,12,16171,24860,,,,,19371,,,,,0,,,,,,,11,A,13-4172551,12,B,DE,USA,6099,,
160225,31/12/2018,2018,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,12,16171,24860,8410,8869,5.63,5.63,19371,5859,5859,,,0,0,0,,,67,,11,A,13-4172551,12,B,DE,USA,6099,,
160255,31/12/2013,2013,INDL,C,D,STD,HSP,441060100,HOSPIRA INC,USD,12,2838.5,6178.9,408.3,665.8,-0.05,-0.05,3217,-8.3,-8.3,,,0,0,0,3.725,0.02,3.2,,11,I,20-0504497,12,D,DE,USA,2834,,
160255,31/12/2014,2014,INDL,C,D,STD,HSP,441060100,HOSPIRA INC,USD,12,2954.2,6650,584,842.1,1.98,1.98,3313.4,333.2,333.2,,,0,0,0,275.09,1.63,5.4,,11,I,20-0504497,12,D,DE,USA,2834,,
160255,31/12/2014,2015,INDL,C,D,STD,HSP,441060100,HOSPIRA INC,USD,12,2954.2,6650,584,842.1,1.98,1.98,3313.4,333.2,333.2,,,0,0,0,275.09,1.63,5.4,,11,I,20-0504497,12,D,DE,USA,2834,,
160329,31/12/2013,2013,INDL,C,D,STD,GOOG,02079K305,ALPHABET INC,USD,12,72886,110920,14089,18028,38.82,36.7,23611,12920,12920,,,0,0,0,,,1947,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2014,2014,INDL,C,D,STD,GOOG,02079K305,ALPHABET INC,USD,12,80685,131133,16874,21476,21.37,20.61,26633,14444,14444,,,0,0,0,,,1971,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2015,2015,INDL,C,D,STD,GOOG,02079K305,ALPHABET INC,USD,12,90114,147461,19360,24384,23.12,23.12,27130,16348,15826,,,0,0,0,,,189,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2016,2016,INDL,C,D,STD,GOOG,02079K305,ALPHABET INC,USD,12,105408,167497,23716,29816,28.32,28.32,28461,19478,19478,,,0,0,0,,,226,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2017,2017,INDL,C,D,STD,GOOG,02079K305,ALPHABET INC,USD,12,124308,197295,28882,35781,18.27,18.27,44793,12662,12662,,,0,0,0,,,430,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2018,2018,INDL,C,D,STD,GOOG,02079K305,ALPHABET INC,USD,12,135676,232792,31392,40421,44.22,44.22,55164,30736,30736,,,0,0,0,,,1264,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2013,2013,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,72886,110920,14089,18028,38.82,36.7,23611,12920,12920,,,0,0,0,,,1947,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2014,2014,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,80685,131133,16874,21476,21.37,20.61,26633,14444,14444,,,0,0,0,,,1971,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2015,2015,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,90114,147461,19360,24384,23.12,23.12,27130,16348,15826,,,0,0,0,,,189,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2016,2016,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,105408,167497,23716,29816,28.32,28.32,28461,19478,19478,,,0,0,0,,,226,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2017,2017,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,124308,197295,28882,35781,18.27,18.27,44793,12662,12662,,,0,0,0,,,430,,14,A,61-1767919,12,B,DE,USA,7370,,
160329,31/12/2018,2018,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,135676,232792,31392,40421,44.22,44.22,55164,30736,30736,,,0,0,0,,,1264,,14,A,61-1767919,12,B,DE,USA,7370,,
160479,31/12/2013,2013,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,3977.14,,,,,2045.245,,,,,0,,,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2013,2013,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,3977.14,276.767,,1.54,1.54,2045.245,172.076,171.509,,,0,0,0,,,3.481,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2014,2014,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,4402.107,,,,,2490.124,,,,,0,,,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2014,2014,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,4402.107,299.488,,1.54,1.54,2490.124,178.355,177.865,,,0,0,0,,,5.367,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2015,2015,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,6071.407,,,,,3698.803,,,,,0,,,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2015,2015,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,6071.407,381.296,,1.58,1.58,3698.803,189.474,188.873,,,0,0,0,,,10.728,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2016,2016,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7091.446,,,,,4495.28,,,,,0,,,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2016,2016,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7091.446,546.93,,2.92,2.92,4495.28,366.127,365.335,,,0,0,0,,,9.838,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2017,2017,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7455.137,,,,,4731.33,,,,,0,,,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2017,2017,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7455.137,568.032,,3.79,3.79,4731.33,479.013,478.038,,,0,0,0,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2018,2018,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7847.978,,,,,5062.556,,,,,0,,,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160479,31/12/2018,2018,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7847.978,608.64,,3.29,3.29,5062.556,415.289,414.566,,,0,0,0,,,,,11,A,20-1076777,12,D,MD,USA,6798,,
160991,31/12/2013,2013,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9685.745,,,,,6039.233,,,,,694.831,,,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2013,2013,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9685.745,391.747,,2.12,2.12,6039.233,314.488,271.583,,,694.831,720,720,,,0,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2014,2014,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9526.784,,,,,5612.546,,,,,1048.121,,,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2014,2014,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9526.784,274.618,,1,1,5612.546,200.183,132.718,,,1048.121,1085,1085,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2015,2015,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,11451.267,,,,,6914.765,,,,,1290.135,,,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2015,2015,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,11451.267,418.066,,1.57,1.57,6914.765,296.689,217.266,,,1290.135,1335,1335,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2016,2016,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,12192.585,,,,,7060.288,,,,,1012.961,,,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2016,2016,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,12192.585,515.948,,2.21,2.21,7060.288,426.187,332.088,,,1012.961,1047.5,1047.5,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2017,2017,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,21404.345,,,,,10300.993,,,,,1249.56,,,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2017,2017,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,21404.345,480.466,,0.99,0.99,10300.993,248.259,173.148,,,1249.56,1448.75,1448.75,,,166.978,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2018,2018,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,23766.695,,,,,12892.653,,,,,1249.56,,,,,,,11,A,26-0081711,12,D,MD,USA,6798,,
160991,31/12/2018,2018,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,23766.695,586.247,,1.21,1.21,12892.653,331.246,249.93,,,1249.56,1266.25,1266.25,,,146.552,,11,A,26-0081711,12,D,MD,USA,6798,,
162129,31/05/2013,2012,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,5,6880.5,18086,2260.6,2898.7,4.44,4.44,4643.1,1888.7,1888.7,,,0,0,0,,,961.4,,11,A,20-1026454,12,B,DE,USA,2870,,
162129,31/12/2013,2013,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,8105.8,19554,1178.4,1979.9,1.94,1.94,8233.4,825.9,821.9,,,0,0,0,,,1031.5,,11,A,20-1026454,12,B,DE,USA,2870,,
162129,31/12/2014,2014,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,5364.2,18283,1442.4,2235.4,2.69,2.69,7562.4,1028.6,1006.3,,,0,0,0,,,984,,11,A,20-1026454,12,B,DE,USA,2870,,
162129,31/12/2015,2015,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,4144.7,17412.4,1280.8,2045.4,2.79,2.79,7847.4,1000.4,1000.4,,,0,0,0,,,977.4,,11,A,20-1026454,12,B,DE,USA,2870,,
162129,31/12/2016,2016,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,3057.7,16840.7,452,1196.2,0.85,0.85,7218.2,297.8,297.8,,,0,0,0,,,1009.2,,11,A,20-1026454,12,B,DE,USA,2870,,
162129,31/12/2017,2017,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,4616.5,18633.4,500.6,1185.7,-0.31,-0.31,8994.3,-107.2,-107.2,,,0,0,0,,,1117.3,,11,A,20-1026454,12,B,DE,USA,2870,,
162129,31/12/2018,2018,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,4237,20119.2,1099.4,2025.6,1.22,1.22,9514.5,470,470,,,0,0,0,,,1080.6,,11,A,20-1026454,12,B,DE,USA,2870,,
162906,30/11/2013,2013,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,11,880.84,5359.613,241.102,399.839,1.98,1.98,3452.65,131.733,131.733,,,0,0,0,,,361.267,,14,A,98-1166311,11,D,,GBR,7370,,
162906,30/11/2014,2014,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,11,770.587,5348.43,311.86,514.005,2.85,2.85,3188.884,194.549,194.549,,,0,0,0,,,347.419,,14,A,98-1166311,11,D,,GBR,7370,,
162906,30/11/2015,2015,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,11,955.342,5601.081,350.25,565.33,3.51,2.76,3400.204,240.193,240.193,,,0,0,0,,,259.524,,14,A,98-1166311,11,D,,GBR,7370,,
162906,30/11/2016,2016,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,11,933.5,13936.6,444.3,780,0.49,0.46,5794.5,152.8,152.8,,,0,0,0,,,995.1,,14,A,98-1166311,11,D,,GBR,7370,,
162906,30/11/2017,2017,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,11,1015,14554.4,655.9,1148.4,1.04,1.04,6530.9,416.9,416.9,,,0,0,0,,,869.8,,14,A,98-1166311,11,D,,GBR,7370,,
162906,30/11/2018,2018,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,11,1099.4,16062.3,785.1,1326.3,1.38,1.38,8035.9,542.3,542.3,,,0,0,0,,,699.9,,14,A,98-1166311,11,D,,GBR,7370,,
163610,31/12/2013,2013,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,44259,64818,,,,,51881,,,,,0,,,,,,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2013,2013,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,44259,64818,962,1123,3.24,3.24,51881,254,254,,,0,0,0,,,2771,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2014,2014,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,50245,68279,,,,,55722,,,,,0,,,,,,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2014,2014,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,50245,68279,1577,1910,8.6,8.5,55722,981,981,,,0,0,0,,,1938,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2015,2015,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,53313,77987,,,,,63112,,,,,0,,,,,,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2015,2015,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,53313,77987,1838,2212,11.45,11.45,63112,1274,1274,,,0,0,0,,,2837,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2016,2016,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,57133,82003,,,,,66213,,,,,0,,,,,,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2016,2016,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,57133,82003,2284,2861,2.39,2.39,66213,1422,1422,,,0,0,0,,,2958,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2017,2017,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,53562,78264,,,,,61312,,,,,0,,,,,,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2017,2017,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,53562,78264,2435,2964,4.27,4.27,61312,2514,2514,,,0,0,0,,,2283,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2018,2018,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,66692,92791,,,,,75489,,,,,0,,,,,,,11,A,46-2286804,12,D,DE,USA,6200,,
163610,31/12/2018,2018,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,12,66692,92791,2620,3202,3.46,3.46,75489,1988,1988,,,0,0,0,,,2337,,11,A,46-2286804,12,D,DE,USA,6200,,
163946,31/12/2013,2013,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,12,2630.1,10678.1,2370,2780.6,24.87,24.87,5239.7,1464.6,1464.6,,,0,0,0,,,833.2,,11,A,20-2697511,12,D,DE,USA,2870,,
163946,31/12/2014,2014,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,12,2614.5,11338.2,1586.4,1978.9,27.16,27.16,6765.7,1390.3,1390.3,,,0,0,0,,,818.6,,11,A,20-2697511,12,D,DE,USA,2870,,
163946,31/12/2015,2015,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,12,1127.1,12738.9,1285,1739.8,2.97,2.97,8351.7,699.9,699.9,,,0,0,0,,,916.2,,11,A,20-2697511,12,D,DE,USA,2870,,
163946,31/12/2016,2016,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,12,2655,15131,458,1072,-1.19,-1.19,8639,-277,-277,,,0,0,0,,,1630,,11,A,20-2697511,12,D,DE,USA,2870,,
163946,31/12/2017,2017,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,12,1465,13463,220,1077,1.53,1.53,6779,358,358,,,0,0,0,,,1047,,11,A,20-2697511,12,D,DE,USA,2870,,
163946,31/12/2018,2018,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,12,1274,12661,720,1592,1.25,1.25,6930,290,290,,,0,0,0,,,1117,,11,A,20-2697511,12,D,DE,USA,2870,,
164296,31/12/2013,2013,INDL,C,D,STD,DISCA,25470F104,DISCOVERY INC,USD,12,2410,14979,1995,3428,3.01,3.01,8746,1075,1073,,,0,0,0,,,637,,14,A,35-2333914,12,D,DE,USA,4841,,
164296,31/12/2014,2014,INDL,C,D,STD,DISCA,25470F104,DISCOVERY INC,USD,12,2491,16014,2120,3911,1.67,1.67,9663,1139,758,,,1,1,1,,,588,,14,A,35-2333914,12,D,DE,USA,4841,,
164296,31/12/2015,2015,INDL,C,D,STD,DISCA,25470F104,DISCOVERY INC,USD,12,2596,15864,2052,4010,1.59,1.59,10172,1034,686,,,1,1,1,,,556,,14,A,35-2333914,12,D,DE,USA,4841,,
164296,31/12/2016,2016,INDL,C,D,STD,DISCA,25470F104,DISCOVERY INC,USD,12,2599,15758,2053,4076,1.97,1.97,10348,1194,789,,,1,1,1,,,553,,14,A,35-2333914,12,D,DE,USA,4841,,
164296,31/12/2017,2017,INDL,C,D,STD,DISCA,25470F104,DISCOVERY INC,USD,12,9991,22555,2198,4406,-0.59,-0.59,17532,-337,-225,,,0,0,0,,,319,,14,A,35-2333914,12,D,DE,USA,4841,,
164296,31/12/2018,2018,INDL,C,D,STD,DISCA,25470F104,DISCOVERY INC,USD,12,4231,32550,2722,6966,0.86,0.86,22033,589,429,,,0,0,0,,,1811,,14,A,35-2333914,12,D,DE,USA,4841,,
164708,31/12/2013,2013,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,144576,,,,,135344,,,,,0,,,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2013,2013,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,144576,2265,2454,6.56,6.58,135344,1334,1334,,,0,0,0,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2014,2014,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,148810,,,,,139505,,,,,0,,,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2014,2014,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,148810,2875,3059,8.45,8.46,139505,1619,1619,,,0,0,0,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2015,2015,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,145342,,,,,136937,,,,,0,,,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2015,2015,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,145342,2527,2710,8.6,8.6,136937,1562,1562,,,0,0,0,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2016,2016,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,139821,,,,,133529,,,,,0,,,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2016,2016,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,139821,1890,2067,7.9,7.9,133529,1314,1314,,,0,0,0,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2017,2017,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,147470,,,,,141472,,,,,0,,,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2017,2017,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,147470,2515,2683,9.6,9.6,141472,1480,1480,,,0,0,0,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2018,2018,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,137216,,,,,131628,,,,,0,,,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
164708,31/12/2018,2018,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,12,,137216,2759,2935,14.41,14.41,131628,2098,2098,,,0,0,0,,,,,11,A,13-3180631,12,D,DE,USA,6211,,
165052,31/12/2013,2013,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,12,1128.811,1577.741,267.598,317.498,1.54,1.54,524.387,162.33,162.168,,,0,0,0,,,0,,11,A,52-1990078,12,D,MD,USA,2300,,
165052,31/12/2014,2014,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,12,1549.399,2095.083,353.955,426.055,0.98,0.98,744.783,208.042,208.042,,,0,0,0,,,0,,11,A,52-1990078,12,D,MD,USA,2300,,
165052,31/12/2015,2015,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,12,1498.763,2868.9,414.847,515.847,1.08,1.08,1200.678,232.573,232.573,,,0,0,0,,,0.93,,11,A,52-1990078,12,D,MD,USA,2300,,
165052,31/12/2016,2016,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,12,1965.153,3644.331,434.471,578.171,0.45,0.45,1613.431,256.979,197.979,,,0,0,0,,,0.82,,11,A,52-1990078,12,D,MD,USA,2300,,
165052,31/12/2017,2017,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,12,2337.679,4006.367,156.969,329.469,-0.11,-0.11,1987.725,-48.26,-48.26,,,0,0,0,,,0.332,,11,A,52-1990078,12,D,MD,USA,2300,,
165052,31/12/2018,2018,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,12,2593.628,4245.022,178.932,358.432,-0.1,-0.1,2228.151,-46.302,-46.302,,,0,0,0,,,1.429,,11,A,52-1990078,12,D,MD,USA,2300,,
165914,31/12/2013,2013,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,666.307,2009.28,539.471,635.525,10.58,10.58,,327.438,327.438,,,0,0,0,,,55.434,,11,A,84-1219301,12,D,DE,USA,5812,,
165914,31/12/2014,2014,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,878.479,2546.285,717.776,828.25,14.35,14.35,514.948,445.374,445.374,,,0,0,0,,,40.529,,11,A,84-1219301,12,D,DE,USA,5812,,
165914,31/12/2015,2015,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,814.647,2725.066,776.783,907.151,15.3,15.3,597.092,475.602,475.602,,,0,0,0,,,32.305,,11,A,84-1219301,12,D,DE,USA,5812,,
165914,31/12/2016,2016,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,522.374,2026.103,58.444,204.812,0.78,0.78,623.61,22.938,22.938,,,0,0,0,,,18.944,,11,A,84-1219301,12,D,DE,USA,5812,,
165914,31/12/2017,2017,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,629.535,2045.692,314.139,477.487,6.19,6.19,681.247,176.253,176.253,,,0,0,0,,,0.814,,11,A,84-1219301,12,D,DE,USA,5812,,
165914,31/12/2018,2018,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,12,814.794,2265.518,352.059,554.038,6.35,6.35,824.179,176.553,176.553,,,0,0,0,,,11.566,,11,A,84-1219301,12,D,DE,USA,5812,,
165993,31/12/2013,2013,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,2351.9,13960.1,1220.7,1768.6,1.7,1.7,7222.8,493.1,493.1,,,0,0,0,,,823.6,,11,A,37-1490331,12,D,GA,USA,7374,,
165993,31/12/2014,2014,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,2473.1,14520.5,1301.1,1855.9,2.38,2.42,7829,679.1,679.1,,,0,0,0,,,874.4,,11,A,37-1490331,12,D,GA,USA,7374,,
165993,31/12/2015,2015,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,3511.4,26268.8,1315.1,1913.9,2.22,2.24,16862,631.5,631.5,,,0,0,0,,,2658.4,,11,A,37-1490331,12,D,GA,USA,7374,,
165993,31/12/2016,2016,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,4282,26031,1579,2667,1.74,1.74,16186,568,568,,,0,0,0,,,2484,,11,A,37-1490331,12,D,GA,USA,7374,,
165993,31/12/2017,2017,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,3606,24517,1672,2967,4,4,13573,1319,1319,,,0,0,0,,,1508,,11,A,37-1490331,12,D,GA,USA,7374,,
165993,31/12/2018,2018,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,12,3733,23770,1709,3020,2.58,2.58,13548,846,846,,,0,0,0,,,1360,,11,A,37-1490331,12,D,GA,USA,7374,,
170617,31/12/2013,2013,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,13070,17895,2921,3923,0.62,0.62,2425,1500,1491,,,0,0,0,,,,,14,A,20-1665019,12,B,DE,USA,7370,,
170617,31/12/2014,2014,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,13670,40184,4982,6224,1.12,1.12,4088,2940,2925,,,0,0,0,,,987,,14,A,20-1665019,12,B,DE,USA,7370,,
170617,31/12/2015,2015,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,21652,49407,6294,8244,1.31,1.31,5189,3688,3669,,,0,0,0,,,163,,14,A,20-1665019,12,B,DE,USA,7370,,
170617,31/12/2016,2016,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,34401,64961,12493,14834,3.56,3.56,5767,10217,10188,,,0,0,0,,,,,14,A,20-1665019,12,B,DE,USA,7370,,
