PERMNO,date,TICKER,COMNAM,CUSIP,PRC,SHROUT,MKT_CAP,
89217,29/09/2017,AAP,ADVANCE AUTO PARTS INC,00751Y10,99.2,73863,7327209600,
89217,31/10/2017,AAP,ADVANCE AUTO PARTS INC,00751Y10,81.74,73863,6037561620,
89217,30/11/2017,AAP,ADVANCE AUTO PARTS INC,00751Y10,101,73898,7463698000,
89217,29/12/2017,AAP,ADVANCE AUTO PARTS INC,00751Y10,99.69,73898,7366891620,
89217,31/01/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,116.99,73898,8645327020,
89217,28/02/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,114.25,73978,8451986500,
89217,29/03/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,118.55,73978,8770091900,
89217,30/04/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,114.45,74007,8470101150,
89217,31/05/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,128.62,74031,9521867220,
89217,29/06/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,135.7,74031,10046006700,
89217,31/07/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,141.23,74031,10455398130,
89217,31/08/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,164.03,74081,12151506430,
89217,28/09/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,168.33,74081,12470054730,
89217,31/10/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,159.75999,74081,11835179819,
89217,30/11/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,177.71001,72894,12953993469,
89217,31/12/2018,AAP,ADVANCE AUTO PARTS INC,00751Y10,157.46001,72894,11477889969,
14593,31/01/2012,AAPL,APPLE INC,3783310,456.48001,932370,4.26E+11,
14593,29/02/2012,AAPL,APPLE INC,3783310,542.44,932370,5.06E+11,
14593,30/03/2012,AAPL,APPLE INC,3783310,599.54999,934982,5.61E+11,
14593,30/04/2012,AAPL,APPLE INC,3783310,583.97998,935062,5.46E+11,
14593,31/05/2012,AAPL,APPLE INC,3783310,577.72998,935062,5.40E+11,
14593,29/06/2012,AAPL,APPLE INC,3783310,584,937266,5.47E+11,
14593,31/07/2012,AAPL,APPLE INC,3783310,610.76001,937406,5.73E+11,
14593,31/08/2012,AAPL,APPLE INC,3783310,665.23999,937406,6.24E+11,
14593,28/09/2012,AAPL,APPLE INC,3783310,667.10498,939208,6.27E+11,
14593,31/10/2012,AAPL,APPLE INC,3783310,595.32001,940692,5.60E+11,
14593,30/11/2012,AAPL,APPLE INC,3783310,585.28003,940692,5.51E+11,
14593,31/12/2012,AAPL,APPLE INC,3783310,532.17291,938973,5.00E+11,
14593,31/01/2013,AAPL,APPLE INC,3783310,455.48999,939058,4.28E+11,
14593,28/02/2013,AAPL,APPLE INC,3783310,441.39999,939058,4.15E+11,
14593,28/03/2013,AAPL,APPLE INC,3783310,442.66,940094,4.16E+11,
14593,30/04/2013,AAPL,APPLE INC,3783310,442.78,938649,4.16E+11,
14593,31/05/2013,AAPL,APPLE INC,3783310,449.73499,938649,4.22E+11,
14593,28/06/2013,AAPL,APPLE INC,3783310,396.53,908442,3.60E+11,
14593,31/07/2013,AAPL,APPLE INC,3783310,452.53,908497,4.11E+11,
14593,30/08/2013,AAPL,APPLE INC,3783310,487.216,908497,4.43E+11,
14593,30/09/2013,AAPL,APPLE INC,3783310,476.75,899213,4.29E+11,
14593,31/10/2013,AAPL,APPLE INC,3783310,522.70203,899738,4.70E+11,
14593,29/11/2013,AAPL,APPLE INC,3783310,556.07001,899738,5.00E+11,
14593,31/12/2013,AAPL,APPLE INC,3783310,561.02002,892447,5.01E+11,
14593,31/01/2014,AAPL,APPLE INC,3783310,500.60001,891989,4.47E+11,
14593,28/02/2014,AAPL,APPLE INC,3783310,526.23999,891989,4.69E+11,
14593,31/03/2014,AAPL,APPLE INC,3783310,536.73999,861745,4.63E+11,
14593,30/04/2014,AAPL,APPLE INC,3783310,590.09003,861381,5.08E+11,
14593,30/05/2014,AAPL,APPLE INC,3783310,633,861381,5.45E+11,
14593,30/06/2014,AAPL,APPLE INC,3783310,92.93,5989171,5.57E+11,
14593,31/07/2014,AAPL,APPLE INC,3783310,95.6,5987867,5.72E+11,
14593,29/08/2014,AAPL,APPLE INC,3783310,102.5,5987867,6.14E+11,
14593,30/09/2014,AAPL,APPLE INC,3783310,100.75,5866161,5.91E+11,
14593,31/10/2014,AAPL,APPLE INC,3783310,108,5864840,6.33E+11,
14593,28/11/2014,AAPL,APPLE INC,3783310,118.93,5864840,6.98E+11,
14593,31/12/2014,AAPL,APPLE INC,3783310,110.38,5826419,6.43E+11,
14593,30/01/2015,AAPL,APPLE INC,3783310,117.16,5824748,6.82E+11,
14593,27/02/2015,AAPL,APPLE INC,3783310,128.46001,5824748,7.48E+11,
14593,31/03/2015,AAPL,APPLE INC,3783310,124.43,5824748,7.25E+11,
14593,30/04/2015,AAPL,APPLE INC,3783310,125.15,5762278,7.21E+11,
14593,29/05/2015,AAPL,APPLE INC,3783310,130.28,5762278,7.51E+11,
14593,30/06/2015,AAPL,APPLE INC,3783310,125.425,5705400,7.16E+11,
14593,31/07/2015,AAPL,APPLE INC,3783310,121.3,5702722,6.92E+11,
14593,31/08/2015,AAPL,APPLE INC,3783310,112.76,5702722,6.43E+11,
14593,30/09/2015,AAPL,APPLE INC,3783310,110.3,5702722,6.29E+11,
14593,30/10/2015,AAPL,APPLE INC,3783310,119.5,5575331,6.66E+11,
14593,30/11/2015,AAPL,APPLE INC,3783310,118.3,5575331,6.60E+11,
14593,31/12/2015,AAPL,APPLE INC,3783310,105.26,5544487,5.84E+11,
14593,29/01/2016,AAPL,APPLE INC,3783310,97.34,5544583,5.40E+11,
14593,29/02/2016,AAPL,APPLE INC,3783310,96.69,5544583,5.36E+11,
14593,31/03/2016,AAPL,APPLE INC,3783310,108.99,5478446,5.97E+11,
14593,29/04/2016,AAPL,APPLE INC,3783310,93.74,5477425,5.13E+11,
14593,31/05/2016,AAPL,APPLE INC,3783310,99.86,5477425,5.47E+11,
14593,30/06/2016,AAPL,APPLE INC,3783310,95.6,5393165,5.16E+11,
14593,29/07/2016,AAPL,APPLE INC,3783310,104.21,5388443,5.62E+11,
14593,31/08/2016,AAPL,APPLE INC,3783310,106.1,5388443,5.72E+11,
14593,30/09/2016,AAPL,APPLE INC,3783310,113.05,5388443,6.09E+11,
14593,31/10/2016,AAPL,APPLE INC,3783310,113.54,5332313,6.05E+11,
14593,30/11/2016,AAPL,APPLE INC,3783310,110.52,5332313,5.89E+11,
14593,30/12/2016,AAPL,APPLE INC,3783310,115.82,5257816,6.09E+11,
14593,31/01/2017,AAPL,APPLE INC,3783310,121.35,5246540,6.37E+11,
14593,28/02/2017,AAPL,APPLE INC,3783310,136.99001,5246540,7.19E+11,
14593,31/03/2017,AAPL,APPLE INC,3783310,143.66,5205815,7.48E+11,
14593,28/04/2017,AAPL,APPLE INC,3783310,143.64999,5213840,7.49E+11,
14593,31/05/2017,AAPL,APPLE INC,3783310,152.75999,5213840,7.96E+11,
14593,30/06/2017,AAPL,APPLE INC,3783310,144.02,5169782,7.45E+11,
14593,31/07/2017,AAPL,APPLE INC,3783310,148.73,5165228,7.68E+11,
14593,31/08/2017,AAPL,APPLE INC,3783310,164,5165228,8.47E+11,
14593,29/09/2017,AAPL,APPLE INC,3783310,154.12,5126201,7.90E+11,
14593,31/10/2017,AAPL,APPLE INC,3783310,169.03999,5134312,8.68E+11,
14593,30/11/2017,AAPL,APPLE INC,3783310,171.85001,5134312,8.82E+11,
14593,29/12/2017,AAPL,APPLE INC,3783310,169.23,5087056,8.61E+11,
14593,31/01/2018,AAPL,APPLE INC,3783310,167.42999,5074013,8.50E+11,
14593,28/02/2018,AAPL,APPLE INC,3783310,178.12,5074013,9.04E+11,
14593,29/03/2018,AAPL,APPLE INC,3783310,167.78,4943282,8.29E+11,
14593,30/04/2018,AAPL,APPLE INC,3783310,165.25999,4915138,8.12E+11,
14593,31/05/2018,AAPL,APPLE INC,3783310,186.87,4915138,9.18E+11,
14593,29/06/2018,AAPL,APPLE INC,3783310,185.11,4842917,8.96E+11,
14593,31/07/2018,AAPL,APPLE INC,3783310,190.28999,4829926,9.19E+11,
14593,31/08/2018,AAPL,APPLE INC,3783310,227.63,4829926,1.10E+12,
14593,28/09/2018,AAPL,APPLE INC,3783310,225.74001,4754986,1.07E+12,
14593,31/10/2018,AAPL,APPLE INC,3783310,218.86,4745398,1.04E+12,
14593,30/11/2018,AAPL,APPLE INC,3783310,178.58,4745398,8.47E+11,
14593,31/12/2018,AAPL,APPLE INC,3783310,157.74001,4745398,7.49E+11,
13721,31/01/2013,ABBV,ABBVIE INC,00287Y10,36.69,1580670,57994782300,
13721,28/02/2013,ABBV,ABBVIE INC,00287Y10,36.92,1580670,58358336400,
13721,28/03/2013,ABBV,ABBVIE INC,00287Y10,40.78,1582986,64554169080,
13721,30/04/2013,ABBV,ABBVIE INC,00287Y10,46.05,1582986,72896505300,
13721,31/05/2013,ABBV,ABBVIE INC,00287Y10,42.69,1583729,67609391010,
13721,28/06/2013,ABBV,ABBVIE INC,00287Y10,41.34,1583729,65471356860,
13721,31/07/2013,ABBV,ABBVIE INC,00287Y10,45.48,1583729,72027994920,
13721,30/08/2013,ABBV,ABBVIE INC,00287Y10,42.61,1585429,67555129690,
13721,30/09/2013,ABBV,ABBVIE INC,00287Y10,44.73,1585429,70916239170,
13721,31/10/2013,ABBV,ABBVIE INC,00287Y10,48.45,1585429,76814035050,
13721,29/11/2013,ABBV,ABBVIE INC,00287Y10,48.45,1590862,77077263900,
13721,31/12/2013,ABBV,ABBVIE INC,00287Y10,52.81,1590862,84013422220,
13721,31/01/2014,ABBV,ABBVIE INC,00287Y10,49.23,1590862,78318136260,
13721,28/02/2014,ABBV,ABBVIE INC,00287Y10,50.91,1588519,80871502290,
13721,31/03/2014,ABBV,ABBVIE INC,00287Y10,51.4,1596050,82036970000,
13721,30/04/2014,ABBV,ABBVIE INC,00287Y10,52.08,1596050,83122284000,
13721,30/05/2014,ABBV,ABBVIE INC,00287Y10,54.33,1590066,86388285780,
13721,30/06/2014,ABBV,ABBVIE INC,00287Y10,56.44,1590066,89743325040,
13721,31/07/2014,ABBV,ABBVIE INC,00287Y10,52.34,1590066,83224054440,
13721,29/08/2014,ABBV,ABBVIE INC,00287Y10,55.28,1591699,87989120720,
13721,30/09/2014,ABBV,ABBVIE INC,00287Y10,57.76,1591699,91936534240,
13721,31/10/2014,ABBV,ABBVIE INC,00287Y10,63.46,1591699,1.01E+11,
13721,28/11/2014,ABBV,ABBVIE INC,00287Y10,69.2,1593265,1.10E+11,
13721,31/12/2014,ABBV,ABBVIE INC,00287Y10,65.44,1593265,1.04E+11,
13721,30/01/2015,ABBV,ABBVIE INC,00287Y10,60.35,1593265,96153542750,
13721,27/02/2015,ABBV,ABBVIE INC,00287Y10,60.5,1593887,96430163500,
13721,31/03/2015,ABBV,ABBVIE INC,00287Y10,58.54,1592146,93204226840,
13721,30/04/2015,ABBV,ABBVIE INC,00287Y10,64.66,1592146,1.03E+11,
13721,29/05/2015,ABBV,ABBVIE INC,00287Y10,66.59,1593076,1.06E+11,
13721,30/06/2015,ABBV,ABBVIE INC,00287Y10,67.19,1593076,1.07E+11,
13721,31/07/2015,ABBV,ABBVIE INC,00287Y10,70.01,1593076,1.12E+11,
13721,31/08/2015,ABBV,ABBVIE INC,00287Y10,62.41,1655276,1.03E+11,
13721,30/09/2015,ABBV,ABBVIE INC,00287Y10,54.41,1655276,90063567160,
13721,30/10/2015,ABBV,ABBVIE INC,00287Y10,59.55,1655276,98571685800,
13721,30/11/2015,ABBV,ABBVIE INC,00287Y10,58.15,1634747,95060538050,
13721,31/12/2015,ABBV,ABBVIE INC,00287Y10,59.24,1634747,96842412280,
13721,29/01/2016,ABBV,ABBVIE INC,00287Y10,54.9,1634747,89747610300,
13721,29/02/2016,ABBV,ABBVIE INC,00287Y10,54.61,1611238,87989707180,
13721,31/03/2016,ABBV,ABBVIE INC,00287Y10,57.12,1617735,92405023200,
13721,29/04/2016,ABBV,ABBVIE INC,00287Y10,61,1617735,98681835000,
13721,31/05/2016,ABBV,ABBVIE INC,00287Y10,62.93,1617359,1.02E+11,
13721,30/06/2016,ABBV,ABBVIE INC,00287Y10,61.91,1679859,1.04E+11,
13721,29/07/2016,ABBV,ABBVIE INC,00287Y10,66.23,1679859,1.11E+11,
13721,31/08/2016,ABBV,ABBVIE INC,00287Y10,64.1,1628542,1.04E+11,
13721,30/09/2016,ABBV,ABBVIE INC,00287Y10,63.07,1628542,1.03E+11,
13721,31/10/2016,ABBV,ABBVIE INC,00287Y10,55.78,1628542,90840072760,
13721,30/11/2016,ABBV,ABBVIE INC,00287Y10,60.8,1625099,98806019200,
13721,30/12/2016,ABBV,ABBVIE INC,00287Y10,62.62,1625099,1.02E+11,
13721,31/01/2017,ABBV,ABBVIE INC,00287Y10,61.11,1625099,99309799890,
13721,28/02/2017,ABBV,ABBVIE INC,00287Y10,61.84,1593920,98568012800,
13721,31/03/2017,ABBV,ABBVIE INC,00287Y10,65.16,1593577,1.04E+11,
13721,28/04/2017,ABBV,ABBVIE INC,00287Y10,65.94,1593577,1.05E+11,
13721,31/05/2017,ABBV,ABBVIE INC,00287Y10,66.02,1591541,1.05E+11,
13721,30/06/2017,ABBV,ABBVIE INC,00287Y10,72.51,1591541,1.15E+11,
13721,31/07/2017,ABBV,ABBVIE INC,00287Y10,69.91,1591541,1.11E+11,
13721,31/08/2017,ABBV,ABBVIE INC,00287Y10,75.3,1594095,1.20E+11,
13721,29/09/2017,ABBV,ABBVIE INC,00287Y10,88.86,1594095,1.42E+11,
13721,31/10/2017,ABBV,ABBVIE INC,00287Y10,90.25,1594095,1.44E+11,
13721,30/11/2017,ABBV,ABBVIE INC,00287Y10,96.92,1596430,1.55E+11,
13721,29/12/2017,ABBV,ABBVIE INC,00287Y10,96.71,1596430,1.54E+11,
13721,31/01/2018,ABBV,ABBVIE INC,00287Y10,112.22,1596430,1.79E+11,
13721,28/02/2018,ABBV,ABBVIE INC,00287Y10,115.83,1587973,1.84E+11,
13721,29/03/2018,ABBV,ABBVIE INC,00287Y10,94.65,1586687,1.50E+11,
13721,30/04/2018,ABBV,ABBVIE INC,00287Y10,96.55,1586687,1.53E+11,
13721,31/05/2018,ABBV,ABBVIE INC,00287Y10,98.94,1586879,1.57E+11,
13721,29/06/2018,ABBV,ABBVIE INC,00287Y10,92.65,1586879,1.47E+11,
13721,31/07/2018,ABBV,ABBVIE INC,00287Y10,92.23,1586879,1.46E+11,
13721,31/08/2018,ABBV,ABBVIE INC,00287Y10,95.98,1514273,1.45E+11,
13721,28/09/2018,ABBV,ABBVIE INC,00287Y10,94.58,1514273,1.43E+11,
13721,31/10/2018,ABBV,ABBVIE INC,00287Y10,77.85,1514273,1.18E+11,
13721,30/11/2018,ABBV,ABBVIE INC,00287Y10,94.27,1504216,1.42E+11,
13721,31/12/2018,ABBV,ABBVIE INC,00287Y10,92.19,1504216,1.39E+11,
81540,31/01/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,38.97,259324,10105856280,
81540,29/02/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,37.37,257834,9635256580,
81540,30/03/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,39.66,257834,10225696440,
81540,30/04/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,37.21,257834,9594003140,
81540,31/05/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,36.99,252963,9357101370,
81540,29/06/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,39.35,252963,9954094050,
81540,31/07/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,39.7,252963,10042631100,
81540,31/08/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,38.52,251637,9693057240,
81540,28/09/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,38.71,251637,9740868270,
81540,31/10/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,39.44,251637,9924563280,
81540,30/11/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,42.22,235476,9941796720,
81540,31/12/2012,ABC,AMERISOURCEBERGEN CORP,3.07E+13,43.18,235476,10167853680,
81540,31/01/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,45.37,230747,10468991390,
81540,28/02/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,47.2,230173,10864165600,
81540,28/03/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,51.45,231636,11917672200,
81540,30/04/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,54.12,231636,12536140320,
81540,31/05/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,54.08,230907,12487450560,
81540,28/06/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,55.83,230907,12891537810,
81540,31/07/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,58.27,230907,13454950890,
81540,30/08/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,56.92,230903,13142998760,
81540,30/09/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,61.1,230903,14108173300,
81540,31/10/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,65.33,230903,15084892990,
81540,29/11/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,70.53,230032,16224156960,
81540,31/12/2013,ABC,AMERISOURCEBERGEN CORP,3.07E+13,70.31,231543,16279788330,
81540,31/01/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,67.22,231578,15566673160,
81540,28/02/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,67.85,229201,15551287850,
81540,31/03/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,65.59,229201,15033293590,
81540,30/04/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,65.18,229201,14939321180,
81540,30/05/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,73.18,225840,16526971200,
81540,30/06/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,72.66,225840,16409534400,
81540,31/07/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,76.91,225840,17369354400,
81540,29/08/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,77.39,224382,17364922980,
81540,30/09/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,77.3,224382,17344728600,
81540,31/10/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,85.41,224382,19164466620,
81540,28/11/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,91.05,218692,19911906600,
81540,31/12/2014,ABC,AMERISOURCEBERGEN CORP,3.07E+13,90.16,218692,19717270720,
81540,30/01/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,95.05,220176,20927728800,
81540,27/02/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,102.76,219605,22566609800,
81540,31/03/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,113.67,219605,24962500350,
81540,30/04/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,114.3,219605,25100851500,
81540,29/05/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,112.56,219686,24727856160,
81540,30/06/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,106.34,219686,23361409240,
81540,31/07/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,105.75,219686,23231794500,
81540,31/08/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,100.04,216202,21628848080,
81540,30/09/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,94.99,216202,20537027980,
81540,30/10/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,96.51,216202,20865655020,
81540,30/11/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,98.64,205633,20283639120,
81540,31/12/2015,ABC,AMERISOURCEBERGEN CORP,3.07E+13,103.71,205633,21326198430,
81540,29/01/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,89.56,206619,18504797640,
81540,29/02/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,86.62,205462,17797118440,
81540,31/03/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,86.55,225425,19510533750,
81540,29/04/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,85.1,225425,19183667500,
81540,31/05/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,74.98,215855,16184807900,
81540,30/06/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,79.32,215855,17121618600,
81540,29/07/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,85.19,215855,18388687450,
81540,31/08/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,86.97,237892,20689467240,
81540,30/09/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,80.78,237892,19216915760,
81540,31/10/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,70.32,237892,16728565440,
81540,30/11/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,77.99,220100,17165599000,
81540,30/12/2016,ABC,AMERISOURCEBERGEN CORP,3.07E+13,78.19,220100,17209619000,
81540,31/01/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,87.28,217280,18964198400,
81540,28/02/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,91.51,217280,19883292800,
81540,31/03/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,88.5,217280,19229280000,
81540,28/04/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,82.05,217280,17827824000,
81540,31/05/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,91.77,218356,20038530120,
81540,30/06/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,94.53,218356,20641192680,
81540,31/07/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,93.82,219112,20557087840,
81540,31/08/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,80.25,219112,17583738000,
81540,29/09/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,82.75,219112,18131518000,
81540,31/10/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,76.95,219112,16860668400,
81540,30/11/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,84.82,218082,18497715240,
81540,29/12/2017,ABC,AMERISOURCEBERGEN CORP,3.07E+13,91.82,218082,20024289240,
81540,31/01/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,99.67,218507,21778592690,
81540,28/02/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,95.16,219669,20903702040,
81540,29/03/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,86.21,219669,18937664490,
81540,30/04/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,90.58,219669,19897618020,
81540,31/05/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,82.14,219804,18054700560,
81540,29/06/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,85.27,219804,18742687080,
81540,31/07/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,81.83,219804,17986561320,
81540,31/08/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,89.97,216357,19465639290,
81540,28/09/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,92.22,216357,19952442540,
81540,31/10/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,88,216357,19039416000,
81540,30/11/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,88.9,211933,18840843700,
81540,31/12/2018,ABC,AMERISOURCEBERGEN CORP,3.07E+13,74.4,211933,15767815200,
20482,31/01/2012,ABT,ABBOTT LABORATORIES,282410,54.15,1557796,84354653400,
20482,29/02/2012,ABT,ABBOTT LABORATORIES,282410,56.61,1572357,89011129770,
20482,30/03/2012,ABT,ABBOTT LABORATORIES,282410,61.29,1572357,96369760530,
20482,30/04/2012,ABT,ABBOTT LABORATORIES,282410,62.06,1572357,97580475420,
20482,31/05/2012,ABT,ABBOTT LABORATORIES,282410,61.79,1573391,97219829890,
20482,29/06/2012,ABT,ABBOTT LABORATORIES,282410,64.47,1573391,1.01E+11,
20482,31/07/2012,ABT,ABBOTT LABORATORIES,282410,66.31,1573391,1.04E+11,
20482,31/08/2012,ABT,ABBOTT LABORATORIES,282410,65.54,1569334,1.03E+11,
20482,28/09/2012,ABT,ABBOTT LABORATORIES,282410,68.56,1569334,1.08E+11,
20482,31/10/2012,ABT,ABBOTT LABORATORIES,282410,65.5,1569334,1.03E+11,
20482,30/11/2012,ABT,ABBOTT LABORATORIES,282410,65,1580668,1.03E+11,
20482,31/12/2012,ABT,ABBOTT LABORATORIES,282410,65.5,1580668,1.04E+11,
20482,31/01/2013,ABT,ABBOTT LABORATORIES,282410,33.88,1580668,53553031840,
20482,28/02/2013,ABT,ABBOTT LABORATORIES,282410,33.79,1570677,53073175830,
20482,28/03/2013,ABT,ABBOTT LABORATORIES,282410,35.32,1570677,55476311640,
20482,30/04/2013,ABT,ABBOTT LABORATORIES,282410,36.92,1570677,57989394840,
20482,31/05/2013,ABT,ABBOTT LABORATORIES,282410,36.67,1558865,57163579550,
20482,28/06/2013,ABT,ABBOTT LABORATORIES,282410,34.88,1558865,54373211200,
20482,31/07/2013,ABT,ABBOTT LABORATORIES,282410,36.63,1558865,57101224950,
20482,30/08/2013,ABT,ABBOTT LABORATORIES,282410,33.33,1554125,51798986250,
20482,30/09/2013,ABT,ABBOTT LABORATORIES,282410,33.19,1554125,51581408750,
20482,31/10/2013,ABT,ABBOTT LABORATORIES,282410,36.55,1554125,56803268750,
20482,29/11/2013,ABT,ABBOTT LABORATORIES,282410,38.19,1546186,59048843340,
20482,31/12/2013,ABT,ABBOTT LABORATORIES,282410,38.33,1546186,59265309380,
20482,31/01/2014,ABT,ABBOTT LABORATORIES,282410,36.66,1546186,56683178760,
20482,28/02/2014,ABT,ABBOTT LABORATORIES,282410,39.78,1543070,61383324600,
20482,31/03/2014,ABT,ABBOTT LABORATORIES,282410,38.51,1543070,59423625700,
20482,30/04/2014,ABT,ABBOTT LABORATORIES,282410,38.74,1543070,59778531800,
20482,30/05/2014,ABT,ABBOTT LABORATORIES,282410,40.01,1501939,60092579390,
20482,30/06/2014,ABT,ABBOTT LABORATORIES,282410,40.9,1501939,61429305100,
20482,31/07/2014,ABT,ABBOTT LABORATORIES,282410,42.12,1501939,63261670680,
20482,29/08/2014,ABT,ABBOTT LABORATORIES,282410,42.24,1503699,63516245760,
20482,30/09/2014,ABT,ABBOTT LABORATORIES,282410,41.59,1503699,62538841410,
20482,31/10/2014,ABT,ABBOTT LABORATORIES,282410,43.59,1503699,65546239410,
20482,28/11/2014,ABT,ABBOTT LABORATORIES,282410,44.51,1505791,67022757410,
20482,31/12/2014,ABT,ABBOTT LABORATORIES,282410,45.02,1505791,67790710820,
20482,30/01/2015,ABT,ABBOTT LABORATORIES,282410,44.76,1505791,67399205160,
20482,27/02/2015,ABT,ABBOTT LABORATORIES,282410,47.37,1508978,71480287860,
20482,31/03/2015,ABT,ABBOTT LABORATORIES,282410,46.33,1508978,69910950740,
20482,30/04/2015,ABT,ABBOTT LABORATORIES,282410,46.42,1508978,70046758760,
20482,29/05/2015,ABT,ABBOTT LABORATORIES,282410,48.6,1488757,72353590200,
20482,30/06/2015,ABT,ABBOTT LABORATORIES,282410,49.08,1488757,73068193560,
20482,31/07/2015,ABT,ABBOTT LABORATORIES,282410,50.69,1488757,75465092330,
20482,31/08/2015,ABT,ABBOTT LABORATORIES,282410,45.29,1490441,67502072890,
20482,30/09/2015,ABT,ABBOTT LABORATORIES,282410,40.22,1490441,59945537020,
20482,30/10/2015,ABT,ABBOTT LABORATORIES,282410,44.8,1490441,66771756800,
